      0.05, -0.01, 0.000,-2.595E-03, 1.550E-04,-1.500E-04,0.0689, 7.505E-02,0.0684
      0.10, -0.01, 0.001,-2.590E-03, 1.550E-04,-1.450E-04,0.0689, 7.502E-02,0.0684
      0.15, -0.01, 0.001,-2.595E-03, 1.450E-04,-1.550E-04,0.0689, 7.502E-02,0.0684
      0.20, -0.01, 0.001,-2.610E-03, 1.550E-04,-1.350E-04,0.0689, 7.504E-02,0.0684
      0.25, -0.02, 0.001,-2.645E-03, 1.550E-04,-1.450E-04,0.0689, 7.502E-02,0.0684
      0.30, -0.02, 0.001,-2.695E-03, 1.550E-04,-1.400E-04,0.0689, 7.502E-02,0.0684
      0.35, -0.02, 0.000,-2.720E-03, 1.350E-04,-1.450E-04,0.0689, 7.502E-02,0.0684
      0.40, -0.02,-0.001,-2.745E-03, 1.550E-04,-1.550E-04,0.0689, 7.502E-02,0.0684
      0.45, -0.02, 0.000,-2.745E-03, 1.500E-04,-1.400E-04,0.0689, 7.501E-02,0.0684
      0.50, -0.02,-0.002,-2.790E-03, 1.350E-04,-1.500E-04,0.0689, 7.502E-02,0.0684
      0.55, -0.02, 0.000,-2.805E-03, 1.550E-04,-1.550E-04,0.0690, 7.504E-02,0.0684
      0.60, -0.02, 0.000,-2.830E-03, 1.550E-04,-1.400E-04,0.0689, 7.501E-02,0.0684
      0.65, -0.02, 0.000,-2.845E-03, 1.550E-04,-1.550E-04,0.0689, 7.502E-02,0.0684
      0.70, -0.02, 0.000,-2.870E-03, 1.450E-04,-1.550E-04,0.0690, 7.502E-02,0.0683
      0.75, -0.02,-0.002,-2.890E-03, 1.550E-04,-1.550E-04,0.0690, 7.502E-02,0.0684
      0.80, -0.02, 0.000,-2.925E-03, 1.550E-04,-1.550E-04,0.0690, 7.502E-02,0.0683
      0.85, -0.02,-0.001,-2.930E-03, 1.550E-04,-1.550E-04,0.0690, 7.502E-02,0.0683
      0.90, -0.03,-0.002,-2.960E-03, 1.350E-04,-1.450E-04,0.0690, 7.502E-02,0.0683
      0.95, -0.02,-0.002,-2.985E-03, 1.550E-04,-1.550E-04,0.0690, 7.502E-02,0.0683
      1.00, -0.02,-0.002,-3.000E-03, 1.550E-04,-1.450E-04,0.0690, 7.500E-02,0.0683
      1.05, -0.02,-0.002,-3.035E-03, 1.550E-04,-1.500E-04,0.0690, 7.505E-02,0.0683
      1.10, -0.02,-0.001,-3.040E-03, 1.450E-04,-1.450E-04,0.0691, 7.502E-02,0.0683
      1.15, -0.02,-0.002,-3.085E-03, 1.550E-04,-1.350E-04,0.0691, 7.502E-02,0.0682
      1.20, -0.02,-0.002,-3.085E-03, 1.450E-04,-1.550E-04,0.0691, 7.502E-02,0.0683
      1.25, -0.03,-0.002,-3.130E-03, 1.550E-04,-1.550E-04,0.0691, 7.502E-02,0.0683
      1.30, -0.02,-0.002,-3.125E-03, 1.450E-04,-1.550E-04,0.0691, 7.502E-02,0.0682
      1.35, -0.03,-0.002,-3.160E-03, 1.500E-04,-1.550E-04,0.0691, 7.502E-02,0.0683
      1.40, -0.02,-0.002,-3.185E-03, 1.350E-04,-1.550E-04,0.0691, 7.502E-02,0.0682
      1.45, -0.03,-0.002,-3.195E-03, 1.450E-04,-1.350E-04,0.0691, 7.504E-02,0.0682
      1.50, -0.02,-0.002,-3.230E-03, 1.550E-04,-1.450E-04,0.0691, 7.501E-02,0.0682
      1.55, -0.02,-0.003,-3.255E-03, 1.550E-04,-1.450E-04,0.0691, 7.501E-02,0.0682
      1.60, -0.03,-0.002,-3.280E-03, 1.550E-04,-1.550E-04,0.0692, 7.502E-02,0.0682
      1.65, -0.03,-0.002,-3.290E-03, 1.550E-04,-1.550E-04,0.0692, 7.500E-02,0.0682
      1.70, -0.03,-0.002,-3.305E-03, 1.350E-04,-1.450E-04,0.0692, 7.500E-02,0.0682
      1.75, -0.02,-0.004,-3.330E-03, 1.550E-04,-1.400E-04,0.0692, 7.505E-02,0.0681
      1.80, -0.03,-0.002,-3.355E-03, 1.550E-04,-1.550E-04,0.0692, 7.501E-02,0.0681
      1.85, -0.03,-0.002,-3.365E-03, 1.550E-04,-1.550E-04,0.0692, 7.502E-02,0.0682
      1.90, -0.03,-0.004,-3.380E-03, 1.350E-04,-1.550E-04,0.0692, 7.502E-02,0.0681
      1.95, -0.03,-0.002,-3.425E-03, 1.550E-04,-1.350E-04,0.0692, 7.500E-02,0.0681
      2.00, -0.03,-0.004,-3.450E-03, 1.550E-04,-1.400E-04,0.0693, 7.499E-02,0.0681
      2.05, -0.03,-0.004,-3.455E-03, 1.550E-04,-1.350E-04,0.0693, 7.502E-02,0.0681
      2.10, -0.03,-0.004,-3.475E-03, 1.350E-04,-1.400E-04,0.0693, 7.503E-02,0.0681
      2.15, -0.03,-0.004,-3.500E-03, 1.500E-04,-1.550E-04,0.0693, 7.500E-02,0.0681
      2.20, -0.03,-0.004,-3.520E-03, 1.450E-04,-1.550E-04,0.0693, 7.501E-02,0.0681
      2.25, -0.03,-0.005,-3.525E-03, 1.550E-04,-1.550E-04,0.0693, 7.502E-02,0.0681
      2.30, -0.03,-0.004,-3.560E-03, 1.450E-04,-1.500E-04,0.0693, 7.499E-02,0.0681
      2.35, -0.02,-0.005,-3.570E-03, 1.550E-04,-1.550E-04,0.0694, 7.497E-02,0.0680
      2.40, -0.02,-0.004,-3.560E-03, 1.550E-04,-1.450E-04,0.0693, 7.502E-02,0.0680
      2.45, -0.03,-0.004,-3.595E-03, 1.500E-04,-1.550E-04,0.0693, 7.497E-02,0.0681
      2.50, -0.03,-0.004,-3.595E-03, 1.550E-04,-1.550E-04,0.0694, 7.500E-02,0.0680
      2.55, -0.03,-0.004,-3.625E-03, 1.550E-04,-1.550E-04,0.0693, 7.501E-02,0.0680
      2.60, -0.03,-0.005,-3.650E-03, 1.550E-04,-1.400E-04,0.0694, 7.497E-02,0.0680
      2.65, -0.03,-0.005,-3.670E-03, 1.550E-04,-1.500E-04,0.0694, 7.478E-02,0.0680
      2.70, -0.03,-0.004,-3.695E-03, 1.450E-04,-1.550E-04,0.0694, 7.478E-02,0.0680
      2.75, -0.03,-0.007,-3.740E-03, 1.500E-04,-1.550E-04,0.0694, 7.473E-02,0.0680
      2.80, -0.03,-0.005,-3.745E-03, 1.450E-04,-1.450E-04,0.0694, 7.473E-02,0.0680
      2.85, -0.03,-0.005,-3.765E-03, 1.350E-04,-1.450E-04,0.0694, 7.472E-02,0.0679
      2.90, -0.04,-0.006,-3.810E-03, 1.550E-04,-1.450E-04,0.0694, 7.468E-02,0.0679
      2.95, -0.03,-0.007,-3.840E-03, 1.350E-04,-1.550E-04,0.0694, 7.463E-02,0.0679
      3.00, -0.04,-0.005,-3.855E-03, 1.350E-04,-1.550E-04,0.0694, 7.458E-02,0.0679
      3.05, -0.04,-0.007,-3.890E-03, 1.550E-04,-1.550E-04,0.0695, 7.449E-02,0.0678
      3.10, -0.04,-0.005,-3.925E-03, 1.350E-04,-1.550E-04,0.0694, 7.441E-02,0.0678
      3.15, -0.04,-0.007,-3.950E-03, 1.550E-04,-1.550E-04,0.0694, 7.438E-02,0.0677
      3.20, -0.04,-0.007,-3.985E-03, 1.550E-04,-1.550E-04,0.0694, 7.429E-02,0.0677
      3.25, -0.04,-0.007,-4.035E-03, 1.550E-04,-1.450E-04,0.0694, 7.424E-02,0.0677
      3.30, -0.05,-0.007,-4.040E-03, 1.550E-04,-1.550E-04,0.0694, 7.419E-02,0.0676
      3.35, -0.05,-0.007,-4.065E-03, 1.550E-04,-1.350E-04,0.0694, 7.414E-02,0.0676
      3.40, -0.05,-0.007,-4.080E-03, 1.450E-04,-1.550E-04,0.0695, 7.409E-02,0.0676
      3.45, -0.05,-0.007,-4.110E-03, 1.550E-04,-1.350E-04,0.0695, 7.404E-02,0.0676
      3.50, -0.05,-0.008,-4.135E-03, 1.450E-04,-1.450E-04,0.0694, 7.399E-02,0.0676
      3.55, -0.06,-0.007,-4.185E-03, 1.550E-04,-1.350E-04,0.0694, 7.390E-02,0.0676
      3.60, -0.05,-0.007,-4.230E-03, 1.550E-04,-1.550E-04,0.0694, 7.378E-02,0.0675
      3.65, -0.06,-0.006,-4.265E-03, 1.550E-04,-1.550E-04,0.0694, 7.371E-02,0.0674
      3.70, -0.05,-0.007,-4.280E-03, 1.550E-04,-1.550E-04,0.0694, 7.363E-02,0.0674
      3.75, -0.06,-0.007,-4.305E-03, 1.450E-04,-1.450E-04,0.0694, 7.360E-02,0.0674
      3.80, -0.06,-0.008,-4.330E-03, 1.550E-04,-1.550E-04,0.0694, 7.360E-02,0.0674
      3.85, -0.06,-0.008,-4.375E-03, 1.350E-04,-1.500E-04,0.0693, 7.349E-02,0.0673
      3.90, -0.06,-0.009,-4.400E-03, 1.550E-04,-1.350E-04,0.0693, 7.342E-02,0.0673
      3.95, -0.06,-0.008,-4.425E-03, 1.550E-04,-1.350E-04,0.0693, 7.336E-02,0.0672
      4.00, -0.07,-0.009,-4.470E-03, 1.450E-04,-1.400E-04,0.0693, 7.326E-02,0.0673
      4.05, -0.06,-0.007,-4.500E-03, 1.500E-04,-1.550E-04,0.0692, 7.316E-02,0.0672
      4.10, -0.07,-0.008,-4.515E-03, 1.550E-04,-1.550E-04,0.0692, 7.314E-02,0.0672
      4.15, -0.07,-0.009,-4.565E-03, 1.450E-04,-1.450E-04,0.0692, 7.307E-02,0.0671
      4.20, -0.07,-0.009,-4.575E-03, 1.450E-04,-1.500E-04,0.0692, 7.301E-02,0.0671
      4.25, -0.07,-0.009,-4.600E-03, 1.550E-04,-1.450E-04,0.0692, 7.297E-02,0.0671
      4.30, -0.07,-0.010,-4.635E-03, 1.450E-04,-1.450E-04,0.0692, 7.297E-02,0.0671
      4.35, -0.07,-0.009,-4.670E-03, 1.550E-04,-1.450E-04,0.0691, 7.286E-02,0.0671
      4.40, -0.08,-0.009,-4.720E-03, 1.350E-04,-1.550E-04,0.0691, 7.282E-02,0.0670
      4.45, -0.08,-0.009,-4.745E-03, 1.450E-04,-1.450E-04,0.0691, 7.278E-02,0.0670
      4.50, -0.07,-0.009,-4.765E-03, 1.450E-04,-1.350E-04,0.0691, 7.273E-02,0.0670
      4.55, -0.08,-0.009,-4.800E-03, 1.550E-04,-1.350E-04,0.0691, 7.268E-02,0.0670
      4.60, -0.08,-0.009,-4.860E-03, 1.350E-04,-1.550E-04,0.0691, 7.263E-02,0.0669
      4.65, -0.08,-0.010,-4.890E-03, 1.350E-04,-1.500E-04,0.0691, 7.255E-02,0.0669
      4.70, -0.08,-0.009,-4.915E-03, 1.450E-04,-1.500E-04,0.0691, 7.253E-02,0.0669
      4.75, -0.08,-0.009,-4.970E-03, 1.550E-04,-1.450E-04,0.0691, 7.246E-02,0.0668
      4.80, -0.08,-0.010,-5.015E-03, 1.350E-04,-1.550E-04,0.0691, 7.243E-02,0.0668
      4.85, -0.08,-0.010,-5.065E-03, 1.550E-04,-1.550E-04,0.0691, 7.233E-02,0.0668
      4.90, -0.08,-0.011,-5.115E-03, 1.550E-04,-1.550E-04,0.0691, 7.228E-02,0.0667
      4.95, -0.08,-0.010,-5.140E-03, 1.550E-04,-1.550E-04,0.0691, 7.222E-02,0.0667
      5.00, -0.08,-0.010,-5.185E-03, 1.550E-04,-1.550E-04,0.0691, 7.218E-02,0.0667
      5.05, -0.08,-0.009,-5.235E-03, 1.450E-04,-1.350E-04,0.0691, 7.215E-02,0.0667
      5.10, -0.08,-0.012,-5.275E-03, 1.450E-04,-1.550E-04,0.0691, 7.214E-02,0.0667
      5.15, -0.09,-0.010,-5.305E-03, 1.450E-04,-1.550E-04,0.0691, 7.204E-02,0.0666
      5.20, -0.09,-0.011,-5.355E-03, 1.550E-04,-1.350E-04,0.0691, 7.198E-02,0.0666
