      0.05,  0.01, 0.000,-3.260E-03,-1.360E-03,-8.500E-05,0.0702, 7.329E-02,0.0685
      0.10,  0.01, 0.001,-3.280E-03,-1.360E-03,-1.050E-04,0.0702, 7.326E-02,0.0685
      0.15,  0.00,-0.001,-3.260E-03,-1.360E-03,-8.000E-05,0.0702, 7.326E-02,0.0685
      0.20,  0.01, 0.000,-3.255E-03,-1.380E-03,-9.500E-05,0.0702, 7.327E-02,0.0685
      0.25,  0.00,-0.001,-3.260E-03,-1.355E-03,-8.000E-05,0.0702, 7.326E-02,0.0685
      0.30,  0.00,-0.001,-3.260E-03,-1.360E-03,-9.500E-05,0.0702, 7.326E-02,0.0685
      0.35,  0.00,-0.002,-3.280E-03,-1.370E-03,-1.050E-04,0.0702, 7.322E-02,0.0685
      0.40,  0.00,-0.001,-3.260E-03,-1.365E-03,-1.000E-04,0.0702, 7.327E-02,0.0685
      0.45,  0.00,-0.002,-3.260E-03,-1.370E-03,-8.500E-05,0.0702, 7.326E-02,0.0685
      0.50,  0.00,-0.001,-3.255E-03,-1.365E-03,-9.000E-05,0.0702, 7.326E-02,0.0685
      0.55,  0.00,-0.002,-3.260E-03,-1.370E-03,-1.000E-04,0.0701, 7.329E-02,0.0685
      0.60,  0.00,-0.002,-3.265E-03,-1.360E-03,-1.000E-04,0.0702, 7.327E-02,0.0685
      0.65, -0.00,-0.002,-3.275E-03,-1.360E-03,-8.500E-05,0.0702, 7.324E-02,0.0685
      0.70,  0.00,-0.002,-3.260E-03,-1.380E-03,-8.500E-05,0.0702, 7.326E-02,0.0685
      0.75,  0.00,-0.001,-3.265E-03,-1.360E-03,-8.500E-05,0.0702, 7.328E-02,0.0685
      0.80,  0.00,-0.004,-3.270E-03,-1.360E-03,-8.500E-05,0.0702, 7.328E-02,0.0685
      0.85,  0.00,-0.002,-3.260E-03,-1.360E-03,-8.000E-05,0.0702, 7.326E-02,0.0685
      0.90,  0.00,-0.002,-3.255E-03,-1.365E-03,-1.050E-04,0.0702, 7.326E-02,0.0685
      0.95,  0.00,-0.002,-3.270E-03,-1.355E-03,-8.500E-05,0.0702, 7.326E-02,0.0684
      1.00,  0.00,-0.002,-3.255E-03,-1.365E-03,-8.500E-05,0.0702, 7.326E-02,0.0685
      1.05, -0.00,-0.002,-3.260E-03,-1.355E-03,-1.000E-04,0.0702, 7.326E-02,0.0685
      1.10,  0.00,-0.002,-3.260E-03,-1.355E-03,-8.500E-05,0.0702, 7.327E-02,0.0684
      1.15,  0.00,-0.002,-3.265E-03,-1.355E-03,-8.000E-05,0.0702, 7.327E-02,0.0685
      1.20,  0.00,-0.003,-3.260E-03,-1.360E-03,-1.000E-04,0.0702, 7.325E-02,0.0685
      1.25,  0.00,-0.002,-3.260E-03,-1.365E-03,-1.000E-04,0.0702, 7.326E-02,0.0685
      1.30,  0.00,-0.004,-3.280E-03,-1.360E-03,-8.500E-05,0.0702, 7.327E-02,0.0685
      1.35,  0.00,-0.003,-3.260E-03,-1.355E-03,-1.000E-04,0.0702, 7.322E-02,0.0685
      1.40,  0.00,-0.002,-3.275E-03,-1.360E-03,-1.000E-04,0.0702, 7.326E-02,0.0685
      1.45,  0.00,-0.004,-3.265E-03,-1.360E-03,-8.500E-05,0.0701, 7.329E-02,0.0685
      1.50, -0.00,-0.004,-3.280E-03,-1.365E-03,-9.000E-05,0.0701, 7.331E-02,0.0684
      1.55, -0.00,-0.004,-3.255E-03,-1.340E-03,-8.500E-05,0.0702, 7.326E-02,0.0685
      1.60,  0.00,-0.004,-3.265E-03,-1.355E-03,-8.500E-05,0.0702, 7.326E-02,0.0685
      1.65,  0.00,-0.003,-3.260E-03,-1.355E-03,-8.500E-05,0.0702, 7.327E-02,0.0685
      1.70,  0.00,-0.004,-3.260E-03,-1.355E-03,-8.500E-05,0.0702, 7.326E-02,0.0685
      1.75,  0.00,-0.003,-3.255E-03,-1.360E-03,-8.500E-05,0.0702, 7.326E-02,0.0685
      1.80, -0.00,-0.004,-3.270E-03,-1.350E-03,-8.500E-05,0.0701, 7.327E-02,0.0685
      1.85,  0.00,-0.004,-3.255E-03,-1.365E-03,-8.000E-05,0.0701, 7.327E-02,0.0685
      1.90,  0.00,-0.004,-3.260E-03,-1.355E-03,-8.500E-05,0.0702, 7.326E-02,0.0685
      1.95,  0.00,-0.004,-3.260E-03,-1.355E-03,-8.500E-05,0.0702, 7.326E-02,0.0685
      2.00,  0.00,-0.004,-3.260E-03,-1.355E-03,-9.500E-05,0.0702, 7.327E-02,0.0685
      2.05,  0.00,-0.004,-3.270E-03,-1.345E-03,-1.050E-04,0.0702, 7.326E-02,0.0685
      2.10,  0.00,-0.005,-3.260E-03,-1.360E-03,-8.500E-05,0.0702, 7.326E-02,0.0685
      2.15,  0.00,-0.006,-3.260E-03,-1.355E-03,-9.500E-05,0.0702, 7.327E-02,0.0685
      2.20,  0.00,-0.004,-3.275E-03,-1.355E-03,-8.500E-05,0.0702, 7.327E-02,0.0684
      2.25,  0.00,-0.005,-3.260E-03,-1.365E-03,-8.500E-05,0.0701, 7.326E-02,0.0685
      2.30,  0.00,-0.007,-3.255E-03,-1.365E-03,-8.500E-05,0.0702, 7.326E-02,0.0685
      2.35,  0.00,-0.004,-3.260E-03,-1.365E-03,-1.000E-04,0.0701, 7.326E-02,0.0685
      2.40, -0.00,-0.004,-3.255E-03,-1.365E-03,-1.050E-04,0.0701, 7.326E-02,0.0685
      2.45,  0.00,-0.004,-3.265E-03,-1.355E-03,-8.000E-05,0.0701, 7.322E-02,0.0685
      2.50,  0.00,-0.006,-3.255E-03,-1.355E-03,-8.500E-05,0.0701, 7.328E-02,0.0685
      2.55,  0.00,-0.007,-3.280E-03,-1.355E-03,-8.500E-05,0.0701, 7.327E-02,0.0685
      2.60, -0.00,-0.005,-3.255E-03,-1.355E-03,-8.500E-05,0.0701, 7.326E-02,0.0685
      2.65,  0.00,-0.006,-3.260E-03,-1.355E-03,-1.000E-04,0.0701, 7.324E-02,0.0685
      2.70, -0.00,-0.005,-3.255E-03,-1.360E-03,-8.000E-05,0.0701, 7.326E-02,0.0685
      2.75,  0.00,-0.006,-3.260E-03,-1.360E-03,-8.000E-05,0.0701, 7.328E-02,0.0685
      2.80,  0.00,-0.005,-3.270E-03,-1.365E-03,-9.000E-05,0.0701, 7.324E-02,0.0685
      2.85, -0.00,-0.005,-3.255E-03,-1.365E-03,-1.000E-04,0.0701, 7.327E-02,0.0685
      2.90,  0.00,-0.007,-3.270E-03,-1.360E-03,-9.500E-05,0.0701, 7.327E-02,0.0685
      2.95, -0.00,-0.007,-3.265E-03,-1.355E-03,-8.500E-05,0.0701, 7.326E-02,0.0685
      3.00, -0.00,-0.007,-3.260E-03,-1.355E-03,-1.000E-04,0.0701, 7.326E-02,0.0685
      3.05,  0.00,-0.007,-3.260E-03,-1.370E-03,-8.500E-05,0.0701, 7.327E-02,0.0684
      3.10,  0.00,-0.007,-3.255E-03,-1.350E-03,-8.000E-05,0.0702, 7.327E-02,0.0685
      3.15,  0.00,-0.007,-3.260E-03,-1.355E-03,-9.000E-05,0.0702, 7.326E-02,0.0685
      3.20,  0.00,-0.007,-3.270E-03,-1.360E-03,-8.000E-05,0.0702, 7.326E-02,0.0685
      3.25,  0.00,-0.007,-3.255E-03,-1.355E-03,-1.000E-04,0.0702, 7.326E-02,0.0685
      3.30,  0.00,-0.007,-3.260E-03,-1.365E-03,-8.500E-05,0.0702, 7.326E-02,0.0685
      3.35,  0.00,-0.007,-3.255E-03,-1.355E-03,-8.500E-05,0.0702, 7.326E-02,0.0685
      3.40,  0.00,-0.008,-3.260E-03,-1.340E-03,-8.000E-05,0.0702, 7.326E-02,0.0685
      3.45,  0.00,-0.008,-3.280E-03,-1.355E-03,-8.500E-05,0.0702, 7.329E-02,0.0685
      3.50,  0.00,-0.008,-3.260E-03,-1.355E-03,-9.000E-05,0.0702, 7.326E-02,0.0685
      3.55,  0.00,-0.009,-3.255E-03,-1.355E-03,-9.000E-05,0.0702, 7.327E-02,0.0685
      3.60,  0.00,-0.007,-3.260E-03,-1.355E-03,-1.050E-04,0.0702, 7.327E-02,0.0685
      3.65,  0.00,-0.007,-3.260E-03,-1.355E-03,-9.500E-05,0.0702, 7.324E-02,0.0685
      3.70,  0.00,-0.007,-3.245E-03,-1.355E-03,-1.050E-04,0.0702, 7.324E-02,0.0685
      3.75,  0.00,-0.007,-3.260E-03,-1.355E-03,-8.000E-05,0.0701, 7.327E-02,0.0685
      3.80,  0.00,-0.009,-3.245E-03,-1.355E-03,-8.500E-05,0.0702, 7.328E-02,0.0685
      3.85,  0.00,-0.008,-3.255E-03,-1.355E-03,-8.500E-05,0.0702, 7.328E-02,0.0685
      3.90,  0.00,-0.009,-3.260E-03,-1.355E-03,-1.050E-04,0.0701, 7.326E-02,0.0685
      3.95,  0.00,-0.009,-3.260E-03,-1.360E-03,-8.500E-05,0.0701, 7.331E-02,0.0685
