 TITLE = "EXAMPLE GRID (12 elements, linear run)                                          "
 VARIABLES = "R","Z","DISP_R","DISP_Z","EPSR","EPSTH","EPSZ","EPSRZ","SIGMAR","SIGMATH","SIGMAZ","SIGMARZ"
 ZONE T="GEOMETRY & DISP", N=   84, E=   12, F=FEPOINT, ET=QUADRILATERAL
 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 -.2318981E-01 0.0000000E+00 -198.7698     -198.7698     -298.1548     0.0000000E+00
  2.500000     0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 -.1865861E-01 0.1570006E-01 -159.9309     -159.9309     -239.8964      33.64300    
  5.000000     0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 -.1294021E-01 0.3212837E-01 -110.9161     -110.9161     -166.3742      68.84652    
  7.500000     0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 -.9844602E-02 0.4197249E-01 -84.38231     -84.38231     -126.5735      89.94105    
  10.00000     0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 -.2463895E-02 0.5267253E-01 -21.11910     -21.11910     -31.67865      112.8697    
  12.50000     0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 -.1406901E-01 0.6718573E-01 -120.5915     -120.5915     -180.8873      143.9694    
  15.00000     0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 -.2826157E-01 0.8054191E-01 -242.2421     -242.2421     -363.3631      172.5898    
 0.0000000E+00  3.483558     0.0000000E+00 -.1516442     0.1967851E-01 0.1967851E-01 -.3746786E-01 0.3178520E-02  100.5294      100.5294     -144.3836      6.811114    
  6.056750      3.761203     0.1056750     -.1238797     0.2011414E-01 0.2113500E-01 -.3661167E-01 0.1399256E-01  125.9533      130.3284     -117.1574      29.98407    
  12.02418      4.178442     0.2024183     -.8215577E-01 0.2269411E-01 0.2024183E-01 -.3039841E-01 0.3213468E-01  204.7250      194.2153     -22.81439      68.86003    
  18.12487      3.457937     0.3124867     -.1542063     0.1969965E-01 0.2083245E-01 -.3342093E-01 0.2486776E-01  145.3800      150.2348     -82.27971      53.28807    
 0.0000000E+00  6.253214     0.0000000E+00 -.3746786     0.1737029E-01 0.1737029E-01 -.5174590E-01 -.3036373E-02 -71.31583     -71.31583     -367.5281     -6.506513    
  2.970669      6.236664     0.4706695E-01 -.3763336     0.2028327E-01 0.1882678E-01 -.5660811E-01 -.4574302E-02 -63.05508     -69.29718     -392.5896     -9.802076    
  6.014163      6.338833     0.1014163     -.3661167     0.2803941E-01 0.2028327E-01 -.6028313E-01 -.1097148E-01  17.65071     -15.58988     -360.8745     -23.51032    
  9.379024      6.435241     0.1879024     -.3564759     0.3630630E-01 0.2505366E-01 -.6145058E-01 0.8034508E-02  154.8217      106.5960     -264.1364      17.21680    
  12.82948      6.960159     0.2829478     -.3039841     0.3833703E-01 0.2829478E-01 -.5833293E-01 0.2085287E-01  235.4349      192.3967     -178.8650      44.68472    
  16.19523      6.938405     0.3695228     -.3061595     0.3231598E-01 0.2956183E-01 -.4716289E-01 0.6738048E-03  264.6250      252.8215     -75.99876      1.443868    
  19.44528      6.657907     0.4445277     -.3342093     0.2768793E-01 0.2963518E-01 -.3858029E-01 -.8031216E-02  279.3153      287.6607     -4.691376     -17.20975    
 0.0000000E+00  6.253204     0.0000000E+00 -.3746796     0.1757860E-01 0.1757860E-01 -.1096684E-01 -.3055987E-02  50.88602      50.88602     -372.9780     -40.60398    
  2.945670      6.236412     0.4456701E-01 -.3763588     0.1807501E-01 0.1782680E-01 -.7045830E-02 -.5069542E-02  59.37836      58.67950     -216.9766     -67.35748    
  5.903750      6.338835     0.9037505E-01 -.3661165     0.1857142E-01 0.1807501E-01 -.2107205E-02 -.1098089E-01  69.60175      68.20403     -20.81731     -145.8998    
  6.085792      6.338417     0.1085792     -.3661583     0.2865875E-01 0.2171584E-01 -.1634739E-01 0.3951333E-02  81.60789      62.05918     -559.4238      52.50018    
  9.330853      6.434963     0.1830853     -.3565037     0.3094610E-01 0.2441137E-01 -.6584135E-02 -.7197035E-02  107.4977      89.09833     -165.6608     -95.62484    
  12.63310      6.960354     0.2633097     -.3039646     0.3323345E-01 0.2633097E-01 -.1625296E-02 -.1991212E-01  124.7724      105.3375      37.18601     -264.5664    
  19.55355      6.960046     0.9553551     -.3039954     -.1048337E-01 0.9553551E-01 -.6351374E-02 0.8656861E-02  8.175483      306.6859     -105.9618      115.0211    
  22.14204      6.938322     0.9642042     -.3061678     0.1756258E-01 0.7713633E-01 -.6731891E-02 0.7564023E-02  91.99597      259.7339     -104.5680      100.5009    
  25.43168      6.657985      1.043168     -.3342015     0.4560853E-01 0.6954454E-01 -.9578450E-03 0.6115476E-02  192.4484      259.8435      158.0874      81.25449    
 0.0000000E+00  8.083090     0.0000000E+00 -.3916910     0.1428675E-01 0.1428675E-01 -.6044544E-02 -.1650765E-02  46.23665      46.23665     -189.9292     -21.93322    
  5.583247      8.279687     0.5832466E-01 -.3720313     0.9043114E-02 0.1166493E-01 -.3807618E-02 -.5073616E-02  30.79280      38.17488     -115.0334     -67.41161    
  6.119589      8.073724     0.1119589     -.3926276     0.1154808E-01 0.2239179E-01 -.1012193E-01 -.2208738E-02  34.64945      65.18138     -341.7059     -29.34684    
  11.74869      8.893136     0.1748692     -.3106864     0.1361602E-01 0.1748692E-01 -.5096477E-02 -.9237285E-02  47.40317      58.30221     -148.2128     -122.7330    
  19.60764      8.807015     0.9607644     -.3192985     -.4784109E-02 0.9607644E-01 -.8951724E-02 0.3497471E-02  23.35725      307.3437     -197.9641      46.46985    
  25.75651      8.658058      1.075651     -.3341942     0.5073866E-01 0.7171005E-01 0.9651542E-03 0.1581522E-02  214.3242      273.3720      246.3852      21.01321    
 0.0000000E+00  10.01142     0.0000000E+00 -.3988578     0.1214445E-01 0.1214445E-01 -.1122248E-02 -.2894627E-02  46.13494      46.13494     -2.969366     -38.46004    
  2.731861      10.01902     0.2318607E-01 -.3980984     0.6404403E-02 0.9274428E-02 -.3823946E-02 -.4061327E-03  20.46769      28.54864     -124.2329     -5.396163    
  5.320220      10.18653     0.3202202E-01 -.3813469     0.6643523E-03 0.6404403E-02 -.5508031E-02 -.1815429E-02 -3.468496      12.69339     -205.3385     -24.12105    
  5.874325      9.933540     0.8743248E-01 -.4066460     0.4246194E-02 0.1748650E-01 -.3896465E-02 -.1224747E-01  17.71954      54.99940     -116.7965     -162.7284    
  8.477737      10.22668     0.9777371E-01 -.3773317     0.4026788E-02 0.1303649E-01 -.3829856E-02 -.6560925E-02  14.55257      39.92061     -122.1111     -87.17304    
  11.07566      10.75649     0.1075664     -.3243505     0.3807383E-02 0.1075664E-01 -.8567659E-02 -.2441104E-02  4.450239      24.01682     -313.3302     -32.43421    
  19.59578      10.60198     0.9595781     -.3398023     -.2773596E-02 0.9595781E-01 -.1155207E-01 0.1474208E-03  25.67343      303.6650     -297.3633      1.958735    
