 TITLE = "EXAMPLE GRID (12 elements, linear run)                                          "
 VARIABLES = "R","Z","DISP_R","DISP_Z","EPSR","EPSTH","EPSZ","EPSRZ","SIGMAR","SIGMATH","SIGMAZ","SIGMARZ"
 ZONE T="GEOMETRY & DISP", N=   84, E=   12, F=FEPOINT, ET=QUADRILATERAL
 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 -.1327098E-01 0.0000000E+00 -113.7513     -113.7513     -170.6270     0.0000000E+00
  2.500000     0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 -.1287082E-01 0.5832018E-02 -110.3213     -110.3213     -165.4820      12.49718    
  5.000000     0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 -.1222441E-01 0.1172145E-01 -104.7806     -104.7806     -157.1710      25.11739    
  7.500000     0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 -.1044749E-01 0.1702316E-01 -89.54991     -89.54991     -134.3249      36.47820    
  10.00000     0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 -.8376466E-02 0.2258912E-01 -71.79829     -71.79829     -107.6974      48.40526    
  12.50000     0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 -.1148217E-01 0.2905287E-01 -98.41861     -98.41861     -147.6279      62.25615    
  15.00000     0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 0.0000000E+00 -.1491238E-01 0.3518233E-01 -127.8204     -127.8204     -191.7306      75.39070    
 0.0000000E+00  4.187493     0.0000000E+00 -.8125068E-01 0.7504600E-02 0.7504600E-02 -.1922929E-01 0.2803678E-03 -4.009633     -4.009633     -118.5835     0.6007881    
  5.380971      4.226136     0.3809711E-01 -.7738638E-01 0.7469464E-02 0.7619422E-02 -.1873014E-01 0.5197329E-02 0.8012121      1.443890     -111.4828      11.13713    
  10.76763      4.360272     0.7676305E-01 -.6397281E-01 0.8588060E-02 0.7676305E-02 -.1721266E-01 0.9251205E-02  28.67775      24.77022     -81.89677      19.82401    
  16.17992      4.277786     0.1179922     -.7222139E-01 0.7577245E-02 0.7866149E-02 -.1397618E-01 0.9715842E-02  45.05002      46.28818     -47.32181      20.81966    
 0.0000000E+00  8.077071     0.0000000E+00 -.1922929     0.6805148E-02 0.6805148E-02 -.2518759E-01 0.1330394E-04 -70.06907     -70.06907     -207.1808     0.2850843E-01
  2.672999      8.089716     0.1729993E-01 -.1910284     0.7034794E-02 0.6919971E-02 -.2533486E-01 -.1373742E-02 -67.39457     -67.88666     -206.1217     -2.943733    
  5.351740      8.126986     0.3517397E-01 -.1873014     0.7702419E-02 0.7034794E-02 -.2523588E-01 -.2765733E-02 -56.97822     -59.83947     -198.1424     -5.926570    
  8.068462      8.188155     0.5684623E-01 -.1811845     0.9197406E-02 0.7579497E-02 -.2578942E-01 -.2618940E-02 -37.83266     -44.76656     -187.7762     -5.612014    
  10.81161      8.278734     0.8116100E-01 -.1721266     0.9694266E-02 0.8116100E-02 -.2604885E-01 -.3657433E-03 -29.06873     -35.83229     -182.2535     -.7837357    
  13.52325      8.456783     0.1023248     -.1543217     0.7796934E-02 0.8185985E-02 -.1938216E-01 -.2114952E-02  4.279039      5.946403     -112.2028     -4.532041    
  16.20146      8.602382     0.1201457     -.1397618     0.6459750E-02 0.8009711E-02 -.1303998E-01 -.5978253E-02  39.93731      46.58001     -43.63299     -12.81054    
 0.0000000E+00  8.077069     0.0000000E+00 -.1922931     0.6683980E-02 0.6683980E-02 -.4403483E-02 0.3561797E-05 0.0000000E+00 0.0000000E+00 -151.0342     0.0000000E+00
  2.670787      8.089553     0.1707867E-01 -.1910447     0.6978955E-02 0.6831468E-02 -.4450294E-02 0.8190472E-04 0.0000000E+00 0.0000000E+00 -147.1181     -3.318892    
  5.348948      8.126825     0.3489477E-01 -.1873175     0.7273929E-02 0.6978955E-02 -.4263104E-02 0.5514568E-04 0.0000000E+00 0.0000000E+00 -144.3468     -4.187952    
  5.348960      8.126811     0.3489600E-01 -.1873189     0.7932989E-02 0.6979201E-02 -.4692184E-02 -.6821427E-04 0.0000000E+00 0.0000000E+00 -157.1643     -4.169496    
  8.059986      8.188004     0.5599862E-01 -.1811996     0.8949106E-02 0.7466483E-02 -.4014618E-02 -.1431557E-02 0.0000000E+00 0.0000000E+00 -135.3292     -12.71405    
  10.79642      8.278667     0.7964153E-01 -.1721333     0.9965222E-02 0.7964153E-02 -.2820789E-02 -.3423920E-02 0.0000000E+00 0.0000000E+00 -60.46206     -22.79204    
  10.79644      8.278569     0.7964381E-01 -.1721431     0.9172242E-02 0.7964381E-02 -.3554021E-02 0.1353305E-03 0.0000000E+00 0.0000000E+00 -148.9515     -22.75782    
  13.51567      8.456688     0.1015675     -.1543312     0.8366669E-02 0.8125396E-02 -.3358642E-02 -.7903689E-03 0.0000000E+00 0.0000000E+00 -85.83797     -11.36045    
  16.21477      8.602367     0.1214772     -.1397633     0.7561095E-02 0.8098477E-02 -.1873866E-04 0.1173497E-02 0.0000000E+00 0.0000000E+00 -13.14300      19.97230    
 0.0000000E+00  9.990760     0.0000000E+00 -.2009240     0.5811083E-02 0.5811083E-02 -.4227377E-02 -.9550336E-04  15.79772      15.79772     -147.0543     -1.268924    
  5.301099      10.04492     0.3010988E-01 -.1955077     0.6232869E-02 0.6021976E-02 -.3927082E-02 -.5913276E-03 0.0000000E+00 0.0000000E+00 -134.1275     0.0000000E+00
  5.301175      10.03901     0.3011748E-01 -.1960989     0.6402782E-02 0.6023495E-02 -.4087832E-02 -.7746354E-03 0.0000000E+00 0.0000000E+00 -140.1796     0.0000000E+00
  10.64696      10.22247     0.6469589E-01 -.1777534     0.7428581E-02 0.6469589E-02 -.2799357E-02 -.2044971E-02 0.0000000E+00 0.0000000E+00 -86.82871     0.0000000E+00
  10.64703      10.21256     0.6470288E-01 -.1787444     0.7423325E-02 0.6470288E-02 -.3047251E-02 -.8392069E-03 0.0000000E+00 0.0000000E+00 -96.61910     0.0000000E+00
  16.09350      10.59663     0.1093499     -.1403368     0.1043548E-01 0.7289993E-02 -.5547735E-03 0.7771805E-03  38.54594      29.68939      8.259795      10.32616    
 0.0000000E+00  11.90797     0.0000000E+00 -.2092026     0.4569463E-02 0.4569463E-02 -.4051270E-02 -.1306023E-03 0.0000000E+00 0.0000000E+00 -144.3288     0.0000000E+00
  2.615822      11.92178     0.1158217E-01 -.2078217     0.4696275E-02 0.4632869E-02 -.3938165E-02 -.5996675E-03 0.0000000E+00 0.0000000E+00 -134.9141     -5.568691    
  5.234814      11.96974     0.2348137E-01 -.2030258     0.4823086E-02 0.4696275E-02 -.3591060E-02 -.1173835E-02 0.0000000E+00 0.0000000E+00 -131.8259     -9.538734    
  5.234882      11.96330     0.2348818E-01 -.2036702     0.5376315E-02 0.4697636E-02 -.3483480E-02 -.1714224E-02 0.0000000E+00 0.0000000E+00 -136.5394     -9.532081    
