

%-------------------------------------------------------------------------------------------------------%
                  2D Axisymmetric Finite Element Analysis (Linear Elastic version)
%-------------------------------------------------------------------------------------------------------%


%---------------------------------------------------------------%
                 FEM Program Standard Output
%---------------------------------------------------------------%

                     Nodal Displacements (in.): 

              Nodal Index  |      Displacement (R, Z)
                  386      |      (3.779e-05, -2.400e-04)
                  387      |      (4.152e-05, -2.374e-04)
                  388      |      (5.463e-05, -2.248e-04)
                  389      |      (6.536e-05, -2.100e-04)
                  390      |      (7.811e-05, -1.791e-04)
                  391      |      (8.381e-05, -1.482e-04)
                  392      |      (8.138e-05, -9.822e-05)
                  393      |      (6.834e-05, -6.160e-05)
                  394      |      (3.640e-05, -2.644e-05)
                  395      |      (0.000e+00, -1.715e-05)
                  396      |      (0.000e+00, -2.383e-04)
                  397      |      (7.513e-06, -2.377e-04)
                  398      |      (1.492e-05, -2.360e-04)
                  399      |      (2.210e-05, -2.333e-04)
                  400      |      (2.897e-05, -2.295e-04)
                  401      |      (3.543e-05, -2.247e-04)
                  402      |      (5.567e-05, -1.993e-04)
                  403      |      (7.062e-05, -1.414e-04)
                  404      |      (5.581e-05, -5.967e-05)
                  405      |      (0.000e+00, -1.820e-05)
                  406      |      (0.000e+00, -2.259e-04)
                  407      |      (3.060e-06, -2.258e-04)
                  408      |      (6.107e-06, -2.254e-04)
                  409      |      (9.132e-06, -2.247e-04)
                  410      |      (1.212e-05, -2.238e-04)
                  411      |      (1.507e-05, -2.226e-04)
                  412      |      (1.795e-05, -2.212e-04)
                  413      |      (2.077e-05, -2.196e-04)
                  414      |      (2.352e-05, -2.177e-04)
                  415      |      (2.618e-05, -2.156e-04)
                  416      |      (2.875e-05, -2.133e-04)
                  417      |      (3.771e-05, -2.026e-04)
                  418      |      (4.494e-05, -1.897e-04)
                  419      |      (5.300e-05, -1.626e-04)
                  420      |      (5.584e-05, -1.352e-04)
                  421      |      (5.205e-05, -9.054e-05)
                  422      |      (4.176e-05, -5.773e-05)
                  423      |      (2.093e-05, -2.673e-05)
                  424      |      (0.000e+00, -1.884e-05)
                  425      |      (0.000e+00, -2.150e-04)
                  426      |      (4.584e-06, -2.145e-04)
                  427      |      (9.093e-06, -2.130e-04)
                  428      |      (1.346e-05, -2.106e-04)
                  429      |      (1.760e-05, -2.074e-04)
                  430      |      (2.147e-05, -2.032e-04)
                  431      |      (3.317e-05, -1.810e-04)
                  432      |      (3.962e-05, -1.296e-04)
                  433      |      (2.652e-05, -5.579e-05)
                  434      |      (0.000e+00, -1.911e-05)
                  435      |      (0.000e+00, -2.057e-04)
                  436      |      (1.482e-06, -2.056e-04)
                  437      |      (2.955e-06, -2.052e-04)
                  438      |      (4.414e-06, -2.047e-04)
                  439      |      (5.850e-06, -2.039e-04)
                  440      |      (7.256e-06, -2.028e-04)
                  441      |      (8.626e-06, -2.016e-04)
                  442      |      (9.954e-06, -2.001e-04)
                  443      |      (1.123e-05, -1.985e-04)
                  444      |      (1.246e-05, -1.966e-04)
                  445      |      (1.362e-05, -1.946e-04)
