

%-------------------------------------------------------------------------------------------------------%
                  2D Axisymmetric Finite Element Analysis (Linear Elastic version)
%-------------------------------------------------------------------------------------------------------%


%---------------------------------------------------------------%
                 FEM Program Standard Output
%---------------------------------------------------------------%

                     Nodal Displacements (in.): 

              Nodal Index  |      Displacement (R, Z)
                 1613      |      (2.955e-04, -9.333e-02)
                 1614      |      (3.168e-04, -9.329e-02)
                 1615      |      (3.363e-04, -9.324e-02)
                 1616      |      (3.620e-04, -9.316e-02)
                 1617      |      (3.834e-04, -9.308e-02)
                 1618      |      (4.006e-04, -9.300e-02)
                 1619      |      (4.139e-04, -9.292e-02)
                 1620      |      (4.294e-04, -9.274e-02)
                 1621      |      (4.314e-04, -9.257e-02)
                 1622      |      (4.032e-04, -9.224e-02)
                 1623      |      (3.438e-04, -9.195e-02)
                 1624      |      (2.653e-04, -9.172e-02)
                 1625      |      (1.773e-04, -9.156e-02)
                 1626      |      (8.688e-05, -9.147e-02)
                 1627      |      (0.000e+00, -9.144e-02)
                 1628      |      (0.000e+00, -9.308e-02)
                 1629      |      (1.527e-05, -9.308e-02)
                 1630      |      (3.051e-05, -9.307e-02)
                 1631      |      (4.569e-05, -9.307e-02)
                 1632      |      (6.080e-05, -9.307e-02)
                 1633      |      (7.580e-05, -9.306e-02)
                 1634      |      (9.067e-05, -9.306e-02)
                 1635      |      (1.063e-04, -9.305e-02)
                 1636      |      (1.217e-04, -9.304e-02)
                 1637      |      (1.362e-04, -9.303e-02)
                 1638      |      (1.505e-04, -9.302e-02)
                 1639      |      (1.645e-04, -9.301e-02)
                 1640      |      (1.782e-04, -9.300e-02)
                 1641      |      (1.917e-04, -9.298e-02)
                 1642      |      (2.048e-04, -9.297e-02)
                 1643      |      (2.176e-04, -9.295e-02)
                 1644      |      (2.301e-04, -9.294e-02)
                 1645      |      (2.422e-04, -9.292e-02)
                 1646      |      (2.539e-04, -9.290e-02)
                 1647      |      (2.653e-04, -9.289e-02)
                 1648      |      (2.762e-04, -9.287e-02)
                 1649      |      (2.868e-04, -9.285e-02)
                 1650      |      (2.969e-04, -9.283e-02)
                 1651      |      (3.066e-04, -9.281e-02)
                 1652      |      (3.159e-04, -9.278e-02)
                 1653      |      (3.291e-04, -9.275e-02)
                 1654      |      (3.413e-04, -9.272e-02)
                 1655      |      (3.526e-04, -9.268e-02)
                 1656      |      (3.629e-04, -9.264e-02)
                 1657      |      (3.722e-04, -9.261e-02)
                 1658      |      (3.806e-04, -9.257e-02)
                 1659      |      (3.881e-04, -9.253e-02)
                 1660      |      (3.947e-04, -9.249e-02)
                 1661      |      (4.051e-04, -9.241e-02)
                 1662      |      (4.122e-04, -9.233e-02)
                 1663      |      (4.160e-04, -9.225e-02)
                 1664      |      (4.167e-04, -9.217e-02)
                 1665      |      (4.100e-04, -9.202e-02)
                 1666      |      (3.936e-04, -9.187e-02)
                 1667      |      (3.692e-04, -9.173e-02)
                 1668      |      (3.383e-04, -9.160e-02)
                 1669      |      (3.024e-04, -9.149e-02)
                 1670      |      (2.627e-04, -9.139e-02)
                 1671      |      (2.203e-04, -9.130e-02)
                 1672      |      (1.762e-04, -9.124e-02)
                 1673      |      (1.314e-04, -9.118e-02)
                 1674      |      (8.659e-05, -9.115e-02)
                 1675      |      (4.257e-05, -9.112e-02)
                 1676      |      (0.000e+00, -9.112e-02)
                 1677      |      (0.000e+00, -9.230e-02)
                 1678      |      (2.703e-05, -9.230e-02)
                 1679      |      (5.390e-05, -9.229e-02)
                 1680      |      (8.044e-05, -9.228e-02)
                 1681      |      (1.081e-04, -9.227e-02)
                 1682      |      (1.338e-04, -9.225e-02)
                 1683      |      (1.588e-04, -9.223e-02)
                 1684      |      (1.828e-04, -9.221e-02)
                 1685      |      (2.058e-04, -9.218e-02)
                 1686      |      (2.276e-04, -9.216e-02)
                 1687      |      (2.482e-04, -9.213e-02)
                 1688      |      (2.675e-04, -9.209e-02)
                 1689      |      (2.854e-04, -9.206e-02)
                 1690      |      (3.096e-04, -9.200e-02)
                 1691      |      (3.306e-04, -9.194e-02)
                 1692      |      (3.483e-04, -9.187e-02)
                 1693      |      (3.626e-04, -9.181e-02)
                 1694      |      (3.819e-04, -9.167e-02)
                 1695      |      (3.891e-04, -9.153e-02)
                 1696      |      (3.726e-04, -9.126e-02)
                 1697      |      (3.238e-04, -9.102e-02)
                 1698      |      (2.535e-04, -9.083e-02)
                 1699      |      (1.710e-04, -9.069e-02)
                 1700      |      (8.432e-05, -9.061e-02)
                 1701      |      (0.000e+00, -9.058e-02)
                 1702      |      (0.000e+00, -9.148e-02)
                 1703      |      (1.191e-05, -9.148e-02)
                 1704      |      (2.380e-05, -9.148e-02)
                 1705      |      (3.566e-05, -9.148e-02)
                 1706      |      (4.747e-05, -9.147e-02)
                 1707      |      (5.922e-05, -9.147e-02)
                 1708      |      (7.090e-05, -9.147e-02)
                 1709      |      (8.317e-05, -9.146e-02)
                 1710      |      (9.533e-05, -9.146e-02)
                 1711      |      (1.068e-04, -9.145e-02)
                 1712      |      (1.182e-04, -9.144e-02)
                 1713      |      (1.294e-04, -9.143e-02)
                 1714      |      (1.404e-04, -9.143e-02)
                 1715      |      (1.513e-04, -9.142e-02)
                 1716      |      (1.619e-04, -9.141e-02)
                 1717      |      (1.724e-04, -9.140e-02)
                 1718      |      (1.826e-04, -9.139e-02)
                 1719      |      (1.926e-04, -9.137e-02)
                 1720      |      (2.024e-04, -9.136e-02)
                 1721      |      (2.119e-04, -9.135e-02)
                 1722      |      (2.211e-04, -9.134e-02)
                 1723      |      (2.301e-04, -9.132e-02)
                 1724      |      (2.388e-04, -9.131e-02)
                 1725      |      (2.472e-04, -9.129e-02)
                 1726      |      (2.553e-04, -9.128e-02)
                 1727      |      (2.670e-04, -9.126e-02)
                 1728      |      (2.780e-04, -9.123e-02)
                 1729      |      (2.882e-04, -9.121e-02)
                 1730      |      (2.978e-04, -9.118e-02)
                 1731      |      (3.067e-04, -9.115e-02)
                 1732      |      (3.148e-04, -9.113e-02)
                 1733      |      (3.223e-04, -9.110e-02)
                 1734      |      (3.290e-04, -9.107e-02)
                 1735      |      (3.403e-04, -9.101e-02)
                 1736      |      (3.489e-04, -9.095e-02)
                 1737      |      (3.547e-04, -9.089e-02)
                 1738      |      (3.579e-04, -9.083e-02)
                 1739      |      (3.568e-04, -9.071e-02)
                 1740      |      (3.467e-04, -9.059e-02)
                 1741      |      (3.288e-04, -9.048e-02)
                 1742      |      (3.042e-04, -9.038e-02)
                 1743      |      (2.742e-04, -9.029e-02)
                 1744      |      (2.399e-04, -9.021e-02)
                 1745      |      (2.024e-04, -9.014e-02)
                 1746      |      (1.627e-04, -9.008e-02)
                 1747      |      (1.218e-04, -9.004e-02)
                 1748      |      (8.047e-05, -9.001e-02)
                 1749      |      (3.962e-05, -8.999e-02)
                 1750      |      (0.000e+00, -8.998e-02)
                 1751      |      (0.000e+00, -9.017e-02)
                 1752      |      (1.972e-05, -9.017e-02)
                 1753      |      (3.934e-05, -9.017e-02)
                 1754      |      (5.878e-05, -9.016e-02)
                 1755      |      (7.911e-05, -9.015e-02)
                 1756      |      (9.817e-05, -9.014e-02)
                 1757      |      (1.168e-04, -9.013e-02)
                 1758      |      (1.348e-04, -9.012e-02)
                 1759      |      (1.523e-04, -9.010e-02)
                 1760      |      (1.690e-04, -9.008e-02)
                 1761      |      (1.850e-04, -9.006e-02)
                 1762      |      (2.002e-04, -9.004e-02)
                 1763      |      (2.145e-04, -9.002e-02)
                 1764      |      (2.342e-04, -8.998e-02)
                 1765      |      (2.518e-04, -8.994e-02)
                 1766      |      (2.672e-04, -8.990e-02)
                 1767      |      (2.802e-04, -8.985e-02)
                 1768      |      (2.993e-04, -8.976e-02)
                 1769      |      (3.093e-04, -8.966e-02)
                 1770      |      (3.038e-04, -8.947e-02)
                 1771      |      (2.697e-04, -8.929e-02)
                 1772      |      (2.147e-04, -8.915e-02)
                 1773      |      (1.466e-04, -8.904e-02)
                 1774      |      (7.278e-05, -8.898e-02)
                 1775      |      (0.000e+00, -8.895e-02)
                 1776      |      (0.000e+00, -8.876e-02)
                 1777      |      (8.059e-06, -8.876e-02)
                 1778      |      (1.611e-05, -8.876e-02)
                 1779      |      (2.414e-05, -8.876e-02)
                 1780      |      (3.215e-05, -8.876e-02)
                 1781      |      (4.013e-05, -8.876e-02)
                 1782      |      (4.806e-05, -8.876e-02)
                 1783      |      (5.642e-05, -8.875e-02)
                 1784      |      (6.472e-05, -8.875e-02)
                 1785      |      (7.259e-05, -8.875e-02)
                 1786      |      (8.038e-05, -8.874e-02)
                 1787      |      (8.809e-05, -8.874e-02)
                 1788      |      (9.571e-05, -8.873e-02)
                 1789      |      (1.032e-04, -8.873e-02)
                 1790      |      (1.106e-04, -8.872e-02)
                 1791      |      (1.179e-04, -8.871e-02)
                 1792      |      (1.251e-04, -8.871e-02)
                 1793      |      (1.321e-04, -8.870e-02)
                 1794      |      (1.390e-04, -8.869e-02)
                 1795      |      (1.458e-04, -8.869e-02)
                 1796      |      (1.524e-04, -8.868e-02)
                 1797      |      (1.589e-04, -8.867e-02)
                 1798      |      (1.652e-04, -8.866e-02)
                 1799      |      (1.713e-04, -8.865e-02)
                 1800      |      (1.773e-04, -8.864e-02)
                 1801      |      (1.859e-04, -8.863e-02)
                 1802      |      (1.942e-04, -8.862e-02)
                 1803      |      (2.020e-04, -8.860e-02)
                 1804      |      (2.094e-04, -8.858e-02)
                 1805      |      (2.163e-04, -8.857e-02)
                 1806      |      (2.228e-04, -8.855e-02)
                 1807      |      (2.288e-04, -8.853e-02)
                 1808      |      (2.344e-04, -8.852e-02)
                 1809      |      (2.441e-04, -8.848e-02)
                 1810      |      (2.520e-04, -8.844e-02)
                 1811      |      (2.579e-04, -8.840e-02)
                 1812      |      (2.620e-04, -8.836e-02)
                 1813      |      (2.646e-04, -8.828e-02)
                 1814      |      (2.604e-04, -8.821e-02)
                 1815      |      (2.497e-04, -8.813e-02)
                 1816      |      (2.335e-04, -8.806e-02)
                 1817      |      (2.124e-04, -8.800e-02)
                 1818      |      (1.873e-04, -8.794e-02)
                 1819      |      (1.592e-04, -8.789e-02)
                 1820      |      (1.286e-04, -8.785e-02)
                 1821      |      (9.671e-05, -8.782e-02)
                 1822      |      (6.410e-05, -8.779e-02)
                 1823      |      (3.163e-05, -8.778e-02)
                 1824      |      (0.000e+00, -8.778e-02)
                 1825      |      (0.000e+00, -8.671e-02)
                 1826      |      (1.237e-05, -8.671e-02)
                 1827      |      (2.469e-05, -8.671e-02)
                 1828      |      (3.692e-05, -8.671e-02)
                 1829      |      (4.974e-05, -8.670e-02)
                 1830      |      (6.181e-05, -8.670e-02)
                 1831      |      (7.364e-05, -8.669e-02)
                 1832      |      (8.518e-05, -8.668e-02)
                 1833      |      (9.640e-05, -8.667e-02)
                 1834      |      (1.072e-04, -8.666e-02)
                 1835      |      (1.177e-04, -8.665e-02)
                 1836      |      (1.277e-04, -8.664e-02)
                 1837      |      (1.372e-04, -8.663e-02)
                 1838      |      (1.506e-04, -8.661e-02)
                 1839      |      (1.627e-04, -8.658e-02)
                 1840      |      (1.735e-04, -8.656e-02)
                 1841      |      (1.829e-04, -8.653e-02)
                 1842      |      (1.976e-04, -8.648e-02)
                 1843      |      (2.065e-04, -8.642e-02)
                 1844      |      (2.073e-04, -8.630e-02)
                 1845      |      (1.876e-04, -8.619e-02)
                 1846      |      (1.517e-04, -8.610e-02)
                 1847      |      (1.048e-04, -8.603e-02)
                 1848      |      (5.238e-05, -8.599e-02)
                 1849      |      (0.000e+00, -8.597e-02)
                 1850      |      (0.000e+00, -8.445e-02)
                 1851      |      (4.646e-06, -8.445e-02)
                 1852      |      (9.288e-06, -8.445e-02)
                 1853      |      (1.392e-05, -8.445e-02)
                 1854      |      (1.854e-05, -8.445e-02)
                 1855      |      (2.315e-05, -8.445e-02)
                 1856      |      (2.773e-05, -8.445e-02)
                 1857      |      (3.257e-05, -8.444e-02)
                 1858      |      (3.738e-05, -8.444e-02)
                 1859      |      (4.194e-05, -8.444e-02)
                 1860      |      (4.647e-05, -8.444e-02)
                 1861      |      (5.095e-05, -8.444e-02)
                 1862      |      (5.539e-05, -8.443e-02)
                 1863      |      (5.978e-05, -8.443e-02)
                 1864      |      (6.412e-05, -8.443e-02)
                 1865      |      (6.840e-05, -8.443e-02)
                 1866      |      (7.262e-05, -8.442e-02)
                 1867      |      (7.677e-05, -8.442e-02)
                 1868      |      (8.086e-05, -8.442e-02)
                 1869      |      (8.487e-05, -8.441e-02)
                 1870      |      (8.881e-05, -8.441e-02)
                 1871      |      (9.268e-05, -8.440e-02)
                 1872      |      (9.646e-05, -8.440e-02)
                 1873      |      (1.002e-04, -8.439e-02)
                 1874      |      (1.038e-04, -8.439e-02)
                 1875      |      (1.090e-04, -8.438e-02)
                 1876      |      (1.141e-04, -8.437e-02)
                 1877      |      (1.189e-04, -8.437e-02)
                 1878      |      (1.235e-04, -8.436e-02)
                 1879      |      (1.278e-04, -8.435e-02)
                 1880      |      (1.319e-04, -8.434e-02)
                 1881      |      (1.358e-04, -8.433e-02)
                 1882      |      (1.394e-04, -8.432e-02)
                 1883      |      (1.458e-04, -8.430e-02)
                 1884      |      (1.513e-04, -8.428e-02)
                 1885      |      (1.556e-04, -8.426e-02)
                 1886      |      (1.588e-04, -8.424e-02)
                 1887      |      (1.619e-04, -8.419e-02)
                 1888      |      (1.608e-04, -8.415e-02)
                 1889      |      (1.556e-04, -8.411e-02)
                 1890      |      (1.468e-04, -8.407e-02)
                 1891      |      (1.345e-04, -8.403e-02)
                 1892      |      (1.195e-04, -8.400e-02)
                 1893      |      (1.021e-04, -8.397e-02)
                 1894      |      (8.293e-05, -8.394e-02)
                 1895      |      (6.258e-05, -8.392e-02)
                 1896      |      (4.160e-05, -8.391e-02)
                 1897      |      (2.056e-05, -8.390e-02)
                 1898      |      (0.000e+00, -8.390e-02)
                 1899      |      (0.000e+00, -8.131e-02)
                 1900      |      (6.563e-06, -8.131e-02)
                 1901      |      (1.310e-05, -8.131e-02)
                 1902      |      (1.960e-05, -8.131e-02)
                 1903      |      (2.642e-05, -8.131e-02)
                 1904      |      (3.286e-05, -8.131e-02)
                 1905      |      (3.918e-05, -8.130e-02)
                 1906      |      (4.537e-05, -8.130e-02)
                 1907      |      (5.140e-05, -8.130e-02)
                 1908      |      (5.726e-05, -8.129e-02)
                 1909      |      (6.292e-05, -8.129e-02)
                 1910      |      (6.837e-05, -8.128e-02)
                 1911      |      (7.360e-05, -8.127e-02)
                 1912      |      (8.097e-05, -8.126e-02)
                 1913      |      (8.773e-05, -8.125e-02)
                 1914      |      (9.385e-05, -8.124e-02)
                 1915      |      (9.929e-05, -8.123e-02)
                 1916      |      (1.080e-04, -8.120e-02)
                 1917      |      (1.137e-04, -8.117e-02)
                 1918      |      (1.158e-04, -8.111e-02)
                 1919      |      (1.062e-04, -8.105e-02)
                 1920      |      (8.689e-05, -8.101e-02)
                 1921      |      (6.053e-05, -8.097e-02)
                 1922      |      (3.043e-05, -8.094e-02)
                 1923      |      (0.000e+00, -8.094e-02)
                 1924      |      (0.000e+00, -7.782e-02)
                 1925      |      (2.243e-06, -7.782e-02)
                 1926      |      (4.484e-06, -7.782e-02)
                 1927      |      (6.721e-06, -7.782e-02)
                 1928      |      (8.953e-06, -7.782e-02)
                 1929      |      (1.118e-05, -7.782e-02)
                 1930      |      (1.339e-05, -7.782e-02)
                 1931      |      (1.573e-05, -7.782e-02)
                 1932      |      (1.806e-05, -7.782e-02)
                 1933      |      (2.027e-05, -7.781e-02)
                 1934      |      (2.246e-05, -7.781e-02)
                 1935      |      (2.464e-05, -7.781e-02)
                 1936      |      (2.679e-05, -7.781e-02)
                 1937      |      (2.892e-05, -7.781e-02)
                 1938      |      (3.103e-05, -7.781e-02)
                 1939      |      (3.312e-05, -7.781e-02)
                 1940      |      (3.518e-05, -7.781e-02)
                 1941      |      (3.720e-05, -7.780e-02)
                 1942      |      (3.920e-05, -7.780e-02)
                 1943      |      (4.117e-05, -7.780e-02)
                 1944      |      (4.310e-05, -7.780e-02)
                 1945      |      (4.500e-05, -7.780e-02)
                 1946      |      (4.686e-05, -7.780e-02)
                 1947      |      (4.869e-05, -7.779e-02)
                 1948      |      (5.047e-05, -7.779e-02)
                 1949      |      (5.307e-05, -7.779e-02)
                 1950      |      (5.558e-05, -7.778e-02)
                 1951      |      (5.799e-05, -7.778e-02)
                 1952      |      (6.029e-05, -7.778e-02)
                 1953      |      (6.249e-05, -7.777e-02)
                 1954      |      (6.457e-05, -7.777e-02)
                 1955      |      (6.654e-05, -7.777e-02)
                 1956      |      (6.840e-05, -7.776e-02)
                 1957      |      (7.173e-05, -7.775e-02)
                 1958      |      (7.458e-05, -7.774e-02)
                 1959      |      (7.691e-05, -7.773e-02)
                 1960      |      (7.872e-05, -7.772e-02)
                 1961      |      (8.070e-05, -7.770e-02)
                 1962      |      (8.063e-05, -7.768e-02)
                 1963      |      (7.844e-05, -7.766e-02)
                 1964      |      (7.437e-05, -7.764e-02)
                 1965      |      (6.849e-05, -7.763e-02)
                 1966      |      (6.111e-05, -7.761e-02)
                 1967      |      (5.240e-05, -7.760e-02)
                 1968      |      (4.272e-05, -7.758e-02)
                 1969      |      (3.231e-05, -7.757e-02)
                 1970      |      (2.152e-05, -7.757e-02)
                 1971      |      (1.065e-05, -7.756e-02)
                 1972      |      (0.000e+00, -7.756e-02)
                 1973      |      (0.000e+00, -7.368e-02)
                 1974      |      (3.038e-06, -7.368e-02)
                 1975      |      (6.066e-06, -7.368e-02)
                 1976      |      (9.076e-06, -7.368e-02)
                 1977      |      (1.224e-05, -7.368e-02)
                 1978      |      (1.522e-05, -7.368e-02)
                 1979      |      (1.816e-05, -7.368e-02)
                 1980      |      (2.104e-05, -7.368e-02)
                 1981      |      (2.385e-05, -7.367e-02)
                 1982      |      (2.658e-05, -7.367e-02)
                 1983      |      (2.923e-05, -7.367e-02)
                 1984      |      (3.179e-05, -7.367e-02)
                 1985      |      (3.425e-05, -7.366e-02)
                 1986      |      (3.773e-05, -7.366e-02)
                 1987      |      (4.094e-05, -7.365e-02)
                 1988      |      (4.386e-05, -7.365e-02)
                 1989      |      (4.648e-05, -7.364e-02)
                 1990      |      (5.073e-05, -7.363e-02)
                 1991      |      (5.360e-05, -7.362e-02)
                 1992      |      (5.503e-05, -7.359e-02)
                 1993      |      (5.087e-05, -7.357e-02)
                 1994      |      (4.189e-05, -7.354e-02)
                 1995      |      (2.933e-05, -7.353e-02)
                 1996      |      (1.479e-05, -7.352e-02)
                 1997      |      (0.000e+00, -7.351e-02)
                 1998      |      (0.000e+00, -6.911e-02)
                 1999      |      (9.923e-07, -6.911e-02)
                 2000      |      (1.984e-06, -6.911e-02)
                 2001      |      (2.974e-06, -6.911e-02)
                 2002      |      (3.962e-06, -6.911e-02)
                 2003      |      (4.946e-06, -6.911e-02)
                 2004      |      (5.927e-06, -6.911e-02)
                 2005      |      (6.963e-06, -6.911e-02)
                 2006      |      (7.993e-06, -6.911e-02)
                 2007      |      (8.972e-06, -6.911e-02)
                 2008      |      (9.944e-06, -6.911e-02)
                 2009      |      (1.091e-05, -6.911e-02)
                 2010      |      (1.186e-05, -6.911e-02)
                 2011      |      (1.281e-05, -6.911e-02)
                 2012      |      (1.375e-05, -6.911e-02)
                 2013      |      (1.467e-05, -6.911e-02)
                 2014      |      (1.559e-05, -6.911e-02)
                 2015      |      (1.649e-05, -6.911e-02)
                 2016      |      (1.738e-05, -6.911e-02)
                 2017      |      (1.825e-05, -6.911e-02)
                 2018      |      (1.911e-05, -6.910e-02)
                 2019      |      (1.996e-05, -6.910e-02)
                 2020      |      (2.079e-05, -6.910e-02)
                 2021      |      (2.160e-05, -6.910e-02)
                 2022      |      (2.240e-05, -6.910e-02)
                 2023      |      (2.356e-05, -6.910e-02)
                 2024      |      (2.469e-05, -6.910e-02)
                 2025      |      (2.577e-05, -6.910e-02)
                 2026      |      (2.680e-05, -6.910e-02)
                 2027      |      (2.779e-05, -6.909e-02)
                 2028      |      (2.873e-05, -6.909e-02)
                 2029      |      (2.962e-05, -6.909e-02)
                 2030      |      (3.046e-05, -6.909e-02)
                 2031      |      (3.198e-05, -6.908e-02)
                 2032      |      (3.329e-05, -6.908e-02)
                 2033      |      (3.436e-05, -6.908e-02)
                 2034      |      (3.522e-05, -6.907e-02)
                 2035      |      (3.618e-05, -6.906e-02)
                 2036      |      (3.625e-05, -6.906e-02)
                 2037      |      (3.534e-05, -6.905e-02)
                 2038      |      (3.359e-05, -6.904e-02)
                 2039      |      (3.100e-05, -6.903e-02)
                 2040      |      (2.772e-05, -6.902e-02)
                 2041      |      (2.381e-05, -6.902e-02)
                 2042      |      (1.944e-05, -6.901e-02)
                 2043      |      (1.472e-05, -6.901e-02)
                 2044      |      (9.816e-06, -6.901e-02)
                 2045      |      (4.861e-06, -6.900e-02)
                 2046      |      (0.000e+00, -6.900e-02)
                 2047      |      (0.000e+00, -6.345e-02)
                 2048      |      (1.262e-06, -6.345e-02)
                 2049      |      (2.521e-06, -6.345e-02)
                 2050      |      (3.772e-06, -6.345e-02)
                 2051      |      (5.086e-06, -6.345e-02)
                 2052      |      (6.328e-06, -6.345e-02)
                 2053      |      (7.550e-06, -6.345e-02)
                 2054      |      (8.748e-06, -6.345e-02)
                 2055      |      (9.920e-06, -6.344e-02)
                 2056      |      (1.106e-05, -6.344e-02)
                 2057      |      (1.217e-05, -6.344e-02)
                 2058      |      (1.323e-05, -6.344e-02)
                 2059      |      (1.426e-05, -6.344e-02)
                 2060      |      (1.572e-05, -6.344e-02)
                 2061      |      (1.707e-05, -6.344e-02)
                 2062      |      (1.830e-05, -6.344e-02)
                 2063      |      (1.941e-05, -6.343e-02)
                 2064      |      (2.121e-05, -6.343e-02)
                 2065      |      (2.245e-05, -6.342e-02)
                 2066      |      (2.313e-05, -6.341e-02)
                 2067      |      (2.146e-05, -6.340e-02)
                 2068      |      (1.772e-05, -6.339e-02)
                 2069      |      (1.244e-05, -6.339e-02)
                 2070      |      (6.283e-06, -6.338e-02)
                 2071      |      (0.000e+00, -6.338e-02)
                 2072      |      (0.000e+00, -5.722e-02)
                 2073      |      (3.824e-07, -5.722e-02)
                 2074      |      (7.646e-07, -5.722e-02)
                 2075      |      (1.146e-06, -5.722e-02)
                 2076      |      (1.527e-06, -5.722e-02)
                 2077      |      (1.906e-06, -5.722e-02)
                 2078      |      (2.285e-06, -5.722e-02)
                 2079      |      (2.684e-06, -5.722e-02)
                 2080      |      (3.081e-06, -5.722e-02)
                 2081      |      (3.458e-06, -5.722e-02)
                 2082      |      (3.833e-06, -5.722e-02)
                 2083      |      (4.205e-06, -5.722e-02)
                 2084      |      (4.574e-06, -5.722e-02)
                 2085      |      (4.939e-06, -5.722e-02)
                 2086      |      (5.300e-06, -5.722e-02)
                 2087      |      (5.657e-06, -5.722e-02)
                 2088      |      (6.010e-06, -5.722e-02)
                 2089      |      (6.358e-06, -5.722e-02)
                 2090      |      (6.702e-06, -5.722e-02)
                 2091      |      (7.040e-06, -5.722e-02)
                 2092      |      (7.373e-06, -5.722e-02)
                 2093      |      (7.700e-06, -5.722e-02)
                 2094      |      (8.021e-06, -5.722e-02)
                 2095      |      (8.336e-06, -5.722e-02)
                 2096      |      (8.645e-06, -5.722e-02)
                 2097      |      (9.095e-06, -5.722e-02)
                 2098      |      (9.531e-06, -5.722e-02)
                 2099      |      (9.949e-06, -5.722e-02)
                 2100      |      (1.035e-05, -5.722e-02)
                 2101      |      (1.073e-05, -5.721e-02)
                 2102      |      (1.110e-05, -5.721e-02)
                 2103      |      (1.145e-05, -5.721e-02)
                 2104      |      (1.177e-05, -5.721e-02)
                 2105      |      (1.237e-05, -5.721e-02)
                 2106      |      (1.288e-05, -5.721e-02)
                 2107      |      (1.330e-05, -5.721e-02)
                 2108      |      (1.364e-05, -5.721e-02)
                 2109      |      (1.403e-05, -5.720e-02)
                 2110      |      (1.407e-05, -5.720e-02)
                 2111      |      (1.373e-05, -5.720e-02)
                 2112      |      (1.307e-05, -5.719e-02)
                 2113      |      (1.207e-05, -5.719e-02)
                 2114      |      (1.080e-05, -5.719e-02)
                 2115      |      (9.284e-06, -5.719e-02)
                 2116      |      (7.588e-06, -5.718e-02)
                 2117      |      (5.748e-06, -5.718e-02)
                 2118      |      (3.835e-06, -5.718e-02)
                 2119      |      (1.900e-06, -5.718e-02)
                 2120      |      (0.000e+00, -5.718e-02)
                 2121      |      (0.000e+00, -5.003e-02)
                 2122      |      (4.709e-07, -5.003e-02)
                 2123      |      (9.403e-07, -5.003e-02)
                 2124      |      (1.407e-06, -5.003e-02)
                 2125      |      (1.897e-06, -5.003e-02)
                 2126      |      (2.361e-06, -5.003e-02)
                 2127      |      (2.817e-06, -5.003e-02)
                 2128      |      (3.264e-06, -5.003e-02)
                 2129      |      (3.702e-06, -5.003e-02)
                 2130      |      (4.128e-06, -5.003e-02)
                 2131      |      (4.541e-06, -5.003e-02)
                 2132      |      (4.940e-06, -5.003e-02)
                 2133      |      (5.325e-06, -5.003e-02)
                 2134      |      (5.870e-06, -5.003e-02)
                 2135      |      (6.376e-06, -5.003e-02)
                 2136      |      (6.838e-06, -5.003e-02)
                 2137      |      (7.253e-06, -5.003e-02)
                 2138      |      (7.934e-06, -5.003e-02)
                 2139      |      (8.403e-06, -5.003e-02)
                 2140      |      (8.669e-06, -5.002e-02)
                 2141      |      (8.054e-06, -5.002e-02)
                 2142      |      (6.661e-06, -5.001e-02)
                 2143      |      (4.681e-06, -5.001e-02)
                 2144      |      (2.366e-06, -5.001e-02)
                 2145      |      (0.000e+00, -5.001e-02)
                 2146      |      (0.000e+00, -4.221e-02)
                 2147      |      (1.377e-07, -4.221e-02)
                 2148      |      (2.754e-07, -4.221e-02)
                 2149      |      (4.128e-07, -4.221e-02)
                 2150      |      (5.499e-07, -4.221e-02)
                 2151      |      (6.866e-07, -4.221e-02)
                 2152      |      (8.229e-07, -4.221e-02)
                 2153      |      (9.667e-07, -4.221e-02)
                 2154      |      (1.110e-06, -4.221e-02)
                 2155      |      (1.246e-06, -4.221e-02)
                 2156      |      (1.381e-06, -4.221e-02)
                 2157      |      (1.515e-06, -4.221e-02)
                 2158      |      (1.648e-06, -4.221e-02)
                 2159      |      (1.779e-06, -4.221e-02)
                 2160      |      (1.909e-06, -4.221e-02)
                 2161      |      (2.038e-06, -4.221e-02)
                 2162      |      (2.165e-06, -4.221e-02)
                 2163      |      (2.291e-06, -4.221e-02)
                 2164      |      (2.415e-06, -4.221e-02)
                 2165      |      (2.536e-06, -4.221e-02)
                 2166      |      (2.656e-06, -4.221e-02)
                 2167      |      (2.774e-06, -4.221e-02)
                 2168      |      (2.890e-06, -4.221e-02)
                 2169      |      (3.004e-06, -4.221e-02)
                 2170      |      (3.115e-06, -4.221e-02)
                 2171      |      (3.278e-06, -4.221e-02)
                 2172      |      (3.435e-06, -4.221e-02)
                 2173      |      (3.586e-06, -4.221e-02)
                 2174      |      (3.731e-06, -4.221e-02)
                 2175      |      (3.869e-06, -4.221e-02)
                 2176      |      (4.002e-06, -4.221e-02)
                 2177      |      (4.127e-06, -4.221e-02)
                 2178      |      (4.245e-06, -4.221e-02)
                 2179      |      (4.459e-06, -4.221e-02)
                 2180      |      (4.646e-06, -4.221e-02)
                 2181      |      (4.798e-06, -4.221e-02)
                 2182      |      (4.922e-06, -4.221e-02)
                 2183      |      (5.062e-06, -4.221e-02)
                 2184      |      (5.081e-06, -4.221e-02)
                 2185      |      (4.959e-06, -4.220e-02)
                 2186      |      (4.723e-06, -4.220e-02)
                 2187      |      (4.362e-06, -4.220e-02)
                 2188      |      (3.907e-06, -4.220e-02)
                 2189      |      (3.358e-06, -4.220e-02)
