

%-------------------------------------------------------------------------------------------------------%
                  2D Axisymmetric Finite Element Analysis (Linear Elastic version)
%-------------------------------------------------------------------------------------------------------%


%---------------------------------------------------------------%
                 FEM Program Standard Output
%---------------------------------------------------------------%

                     Nodal Displacements (in.): 

              Nodal Index  |      Displacement (R, Z)
                 0475      |      (-1.035417e-05, -9.809715e-06, -2.846415e-06, 6.747603e-05)
                 0476      |      (-1.261150e-05, -9.968364e-06, 4.742874e-06, 5.956267e-05)
                 0477      |      (-1.401786e-05, -1.023781e-05, 8.818793e-06, 5.035420e-05)
                 0478      |      (-1.136581e-05, -1.042269e-05, 9.814348e-06, 3.954740e-05)
                 0479      |      (-8.880531e-06, -1.040630e-05, 9.296807e-06, 3.131642e-05)
                 0480      |      (-6.414740e-06, -1.017297e-05, 8.134819e-06, 2.543751e-05)
                 0481      |      (-4.140953e-06, -9.800486e-06, 6.965415e-06, 2.039772e-05)
                 0482      |      (-2.729126e-06, -9.279409e-06, 5.908204e-06, 1.648531e-05)
                 0483      |      (-1.332659e-06, -8.728253e-06, 5.036936e-06, 1.289890e-05)
                 0484      |      (-5.455145e-07, -8.090660e-06, 4.283480e-06, 1.023515e-05)
                 0485      |      (2.496535e-07, -7.487467e-06, 3.662531e-06, 7.651509e-06)
                 0486      |      (6.870046e-07, -6.835616e-06, 3.110584e-06, 6.102098e-06)
                 0487      |      (1.130806e-06, -6.247824e-06, 2.639519e-06, 4.360974e-06)
                 0488      |      (1.378451e-06, -5.632833e-06, 2.201083e-06, 3.664872e-06)
                 0489      |      (1.630321e-06, -5.091312e-06, 1.818332e-06, 2.549975e-06)
                 0490      |      (1.789848e-06, -4.533554e-06, 1.443612e-06, 2.367341e-06)
                 0491      |      (1.952690e-06, -4.047766e-06, 1.115369e-06, 1.651322e-06)
                 0492      |      (2.080237e-06, -3.550324e-06, 7.785486e-07, 1.685888e-06)
                 0493      |      (2.209726e-06, -3.118414e-06, 4.871281e-07, 1.189502e-06)
                 0494      |      (2.316514e-06, -2.676896e-06, 1.852473e-07, 1.256756e-06)
                 0495      |      (2.423571e-06, -2.294162e-06, -7.055371e-08, 8.659590e-07)
                 0496      |      (2.492324e-06, -1.904273e-06, -3.251677e-07, 9.046318e-07)
                 0497      |      (2.560312e-06, -1.568251e-06, -5.357831e-07, 5.674070e-07)
                 0498      |      (2.570184e-06, -1.229157e-06, -7.294891e-07, 5.935274e-07)
                 0499      |      (2.579244e-06, -9.406185e-07, -8.838839e-07, 2.954527e-07)
                 0500      |      (2.519955e-06, -6.543374e-07, -1.010436e-06, 3.375806e-07)
                 0501      |      (2.459003e-06, -4.158017e-07, -1.100732e-06, 7.245774e-08)
                 0502      |      (2.326118e-06, -1.855227e-07, -1.157941e-06, 1.350824e-07)
                 0503      |      (2.196078e-06, -6.772141e-10, -1.180746e-06, -9.441734e-08)
                 0504      |      (-1.094997e-05, -1.094997e-05, -1.522794e-05, 1.059117e-08)
                 0505      |      (-1.088278e-05, -1.091596e-05, -1.527318e-05, 3.674024e-06)
                 0506      |      (-1.068766e-05, -1.085053e-05, -1.540874e-05, 7.361457e-06)
                 0507      |      (-1.035976e-05, -1.074167e-05, -1.563399e-05, 1.108759e-05)
                 0508      |      (-9.896234e-06, -1.058833e-05, -1.594695e-05, 1.487105e-05)
                 0509      |      (-9.294421e-06, -1.038973e-05, -1.634234e-05, 1.874007e-05)
                 0510      |      (-8.553791e-06, -1.014552e-05, -1.680768e-05, 2.274639e-05)
                 0511      |      (-7.680465e-06, -9.855855e-06, -1.731805e-05, 2.694915e-05)
                 0512      |      (-6.694254e-06, -9.522322e-06, -1.782553e-05, 3.143488e-05)
                 0513      |      (-5.642344e-06, -9.149804e-06, -1.824094e-05, 3.633042e-05)
                 0514      |      (-4.624362e-06, -8.748364e-06, -1.840620e-05, 4.177024e-05)
                 0515      |      (-3.830646e-06, -8.337457e-06, -1.805293e-05, 4.784733e-05)
                 0516      |      (-3.581933e-06, -7.951481e-06, -1.677332e-05, 5.444658e-05)
                 0517      |      (-4.287497e-06, -7.642008e-06, -1.408721e-05, 6.089086e-05)
                 0518      |      (-6.189435e-06, -7.469244e-06, -9.761541e-06, 6.563897e-05)
                 0519      |      (-9.260104e-06, -7.472933e-06, -4.273977e-06, 6.764299e-05)
                 0520      |      (-1.311646e-05, -8.088366e-06, 6.800852e-06, 5.231459e-05)
                 0521      |      (-9.023872e-06, -8.535955e-06, 8.067600e-06, 3.344113e-05)
                 0522      |      (-4.649071e-06, -8.263510e-06, 6.260264e-06, 2.172348e-05)
                 0523      |      (-1.971157e-06, -7.510163e-06, 4.629875e-06, 1.371660e-05)
                 0524      |      (-4.162135e-07, -6.552778e-06, 3.463803e-06, 8.176430e-06)
                 0525      |      (5.207983e-07, -5.551541e-06, 2.566679e-06, 4.707568e-06)
                 0526      |      (1.120270e-06, -4.585455e-06, 1.810425e-06, 2.786573e-06)
                 0527      |      (1.547757e-06, -3.687921e-06, 1.136707e-06, 1.820457e-06)
                 0528      |      (1.891381e-06, -2.867934e-06, 5.228302e-07, 1.313839e-06)
                 0529      |      (2.166925e-06, -2.125248e-06, -2.408505e-08, 9.555647e-07)
                 0530      |      (2.345913e-06, -1.460676e-06, -4.792498e-07, 6.273165e-07)
                 0531      |      (2.396205e-06, -8.795114e-07, -8.192518e-07, 3.301708e-07)
                 0532      |      (2.302278e-06, -3.897646e-07, -1.031222e-06, 8.674267e-08)
                 0533      |      (2.060801e-06, -6.327122e-10, -1.108661e-06, -9.420824e-08)
                 0534      |      (-7.821682e-06, -7.821682e-06, -1.795270e-05, 9.069780e-09)
                 0535      |      (-7.791848e-06, -7.806769e-06, -1.796241e-05, 1.939856e-06)
                 0536      |      (-7.763950e-06, -7.792331e-06, -1.799068e-05, 3.886934e-06)
                 0537      |      (-7.680351e-06, -7.768928e-06, -1.803814e-05, 5.830278e-06)
                 0538      |      (-7.596297e-06, -7.736114e-06, -1.810406e-05, 7.790652e-06)
                 0539      |      (-7.455589e-06, -7.694211e-06, -1.818884e-05, 9.751828e-06)
                 0540      |      (-7.314771e-06, -7.642619e-06, -1.829161e-05, 1.173928e-05)
                 0541      |      (-7.116282e-06, -7.581659e-06, -1.841250e-05, 1.372328e-05)
                 0542      |      (-6.917675e-06, -7.511052e-06, -1.854998e-05, 1.575439e-05)
                 0543      |      (-6.660967e-06, -7.430886e-06, -1.870377e-05, 1.778187e-05)
                 0544      |      (-6.404177e-06, -7.341007e-06, -1.887151e-05, 1.986645e-05)
                 0545      |      (-6.090761e-06, -7.241654e-06, -1.905141e-05, 2.196224e-05)
                 0546      |      (-5.776970e-06, -7.132651e-06, -1.923998e-05, 2.412765e-05)
                 0547      |      (-5.412758e-06, -7.014336e-06, -1.943309e-05, 2.631279e-05)
                 0548      |      (-5.047339e-06, -6.886974e-06, -1.962465e-05, 2.859432e-05)
                 0549      |      (-4.646016e-06, -6.750894e-06, -1.980661e-05, 3.091041e-05)
                 0550      |      (-4.242517e-06, -6.606795e-06, -1.996928e-05, 3.334316e-05)
                 0551      |      (-3.832941e-06, -6.455642e-06, -2.009701e-05, 3.583869e-05)
                 0552      |      (-3.419411e-06, -6.298605e-06, -2.017495e-05, 3.847705e-05)
                 0553      |      (-3.056358e-06, -6.137309e-06, -2.017553e-05, 4.118756e-05)
                 0554      |      (-2.686806e-06, -5.974393e-06, -2.007609e-05, 4.408182e-05)
                 0555      |      (-2.463364e-06, -5.812204e-06, -1.983274e-05, 4.701751e-05)
                 0556      |      (-2.233285e-06, -5.655123e-06, -1.941333e-05, 5.016486e-05)
                 0557      |      (-2.287277e-06, -5.507206e-06, -1.876006e-05, 5.322482e-05)
                 0558      |      (-2.340617e-06, -5.374473e-06, -1.783334e-05, 5.650061e-05)
                 0559      |      (-2.820580e-06, -5.262372e-06, -1.658827e-05, 5.935137e-05)
                 0560      |      (-3.319829e-06, -5.178038e-06, -1.499281e-05, 6.235729e-05)
                 0561      |      (-4.286148e-06, -5.127151e-06, -1.305800e-05, 6.437317e-05)
                 0562      |      (-5.278360e-06, -5.114349e-06, -1.080217e-05, 6.643356e-05)
                 0563      |      (-6.548955e-06, -5.142371e-06, -8.356306e-06, 6.691250e-05)
                 0564      |      (-8.144413e-06, -5.209274e-06, -5.797190e-06, 6.801245e-05)
                 0565      |      (-1.041256e-05, -5.558241e-06, 6.875954e-07, 6.163795e-05)
                 0566      |      (-1.216186e-05, -6.001086e-06, 4.773693e-06, 5.426024e-05)
                 0567      |      (-1.063183e-05, -6.435153e-06, 6.625534e-06, 4.382155e-05)
                 0568      |      (-9.071451e-06, -6.701619e-06, 6.867024e-06, 3.545309e-05)
                 0569      |      (-6.990620e-06, -6.802662e-06, 6.286416e-06, 2.866213e-05)
                 0570      |      (-5.097960e-06, -6.744774e-06, 5.545892e-06, 2.300317e-05)
                 0571      |      (-3.825518e-06, -6.557713e-06, 4.827093e-06, 1.850521e-05)
                 0572      |      (-2.582087e-06, -6.302151e-06, 4.222136e-06, 1.450963e-05)
                 0573      |      (-1.828450e-06, -5.967242e-06, 3.702449e-06, 1.151514e-05)
                 0574      |      (-1.067513e-06, -5.623832e-06, 3.263843e-06, 8.686357e-06)
                 0575      |      (-5.776065e-07, -5.230619e-06, 2.857597e-06, 6.936717e-06)
                 0576      |      (-8.125411e-08, -4.858591e-06, 2.493470e-06, 5.046043e-06)
                 0577      |      (2.650678e-07, -4.452808e-06, 2.132643e-06, 4.225299e-06)
                 0578      |      (6.145041e-07, -4.081591e-06, 1.802385e-06, 3.019492e-06)
                 0579      |      (8.788333e-07, -3.685631e-06, 1.464257e-06, 2.760651e-06)
                 0580      |      (1.145180e-06, -3.329322e-06, 1.158101e-06, 1.988216e-06)
                 0581      |      (1.359343e-06, -2.953498e-06, 8.396179e-07, 1.974038e-06)
                 0582      |      (1.574487e-06, -2.618251e-06, 5.586248e-07, 1.437777e-06)
                 0583      |      (1.742976e-06, -2.267370e-06, 2.698214e-07, 1.469061e-06)
                 0584      |      (1.911301e-06, -1.956834e-06, 2.246329e-08, 1.045120e-06)
                 0585      |      (2.022125e-06, -1.634952e-06, -2.202938e-07, 1.053834e-06)
                 0586      |      (2.132274e-06, -1.353393e-06, -4.226457e-07, 6.873725e-07)
                 0587      |      (2.173193e-06, -1.065789e-06, -6.064249e-07, 6.887685e-07)
                 0588      |      (2.213721e-06, -8.185553e-07, -7.545338e-07, 3.653465e-07)
                 0589      |      (2.180135e-06, -5.712183e-07, -8.741825e-07, 3.891117e-07)
                 0590      |      (2.145953e-06, -3.637857e-07, -9.617636e-07, 1.017103e-07)
                 0591      |      (2.035185e-06, -1.625014e-07, -1.015185e-06, 1.521291e-07)
                 0592      |      (1.925858e-06, -5.870267e-10, -1.036734e-06, -9.404067e-08)
                 0593      |      (-4.755847e-06, -4.755847e-06, -2.047353e-05, 1.101845e-08)
                 0594      |      (-4.708191e-06, -4.731747e-06, -2.050286e-05, 4.048748e-06)
                 0595      |      (-4.569924e-06, -4.685371e-06, -2.059021e-05, 8.116920e-06)
                 0596      |      (-4.338128e-06, -4.608325e-06, -2.073360e-05, 1.223522e-05)
                 0597      |      (-4.012164e-06, -4.500093e-06, -2.092836e-05, 1.642704e-05)
                 0598      |      (-3.593234e-06, -4.360631e-06, -2.116472e-05, 2.072336e-05)
                 0599      |      (-3.087186e-06, -4.190622e-06, -2.142346e-05, 2.517417e-05)
                 0600      |      (-2.509760e-06, -3.991835e-06, -2.166982e-05, 2.982910e-05)
                 0601      |      (-1.894404e-06, -3.768156e-06, -2.184320e-05, 3.474953e-05)
                 0602      |      (-1.304667e-06, -3.527310e-06, -2.184237e-05, 4.000881e-05)
                 0603      |      (-8.519822e-07, -3.282526e-06, -2.150729e-05, 4.564314e-05)
                 0604      |      (-7.128594e-07, -3.055231e-06, -2.060355e-05, 5.159097e-05)
                 0605      |      (-1.125224e-06, -2.877065e-06, -1.883874e-05, 5.756432e-05)
                 0606      |      (-2.313354e-06, -2.787626e-06, -1.595303e-05, 6.286852e-05)
                 0607      |      (-4.313117e-06, -2.824609e-06, -1.193289e-05, 6.638228e-05)
                 0608      |      (-7.035702e-06, -3.005113e-06, -7.198813e-06, 6.768768e-05)
                 0609      |      (-1.119213e-05, -3.963381e-06, 2.883301e-06, 5.524265e-05)
                 0610      |      (-8.999670e-06, -4.898950e-06, 5.566011e-06, 3.694129e-05)
                 0611      |      (-5.505104e-06, -5.242908e-06, 4.785780e-06, 2.400498e-05)
                 0612      |      (-3.174670e-06, -5.103020e-06, 3.792679e-06, 1.513766e-05)
                 0613      |      (-1.708713e-06, -4.699845e-06, 3.053615e-06, 9.111514e-06)
                 0614      |      (-6.775985e-07, -4.168483e-06, 2.414727e-06, 5.347778e-06)
                 0615      |      (1.117424e-07, -3.579396e-06, 1.791642e-06, 3.238747e-06)
                 0616      |      (7.442372e-07, -2.971735e-06, 1.178141e-06, 2.150577e-06)
                 0617      |      (1.258640e-06, -2.369195e-06, 5.935508e-07, 1.558167e-06)
                 0618      |      (1.656446e-06, -1.788802e-06, 6.828232e-08, 1.131545e-06)
                 0619      |      (1.919190e-06, -1.246328e-06, -3.666654e-07, 7.450938e-07)
                 0620      |      (2.031596e-06, -7.577071e-07, -6.903197e-07, 3.992051e-07)
                 0621      |      (1.989886e-06, -3.378443e-07, -8.926630e-07, 1.163382e-07)
                 0622      |      (1.791222e-06, -5.422374e-10, -9.651863e-07, -9.381246e-08)
                 0623      |      (-1.741467e-06, -1.741467e-06, -2.299266e-05, 9.241656e-09)
                 0624      |      (-1.722377e-06, -1.731925e-06, -2.299806e-05, 2.097799e-06)
                 0625      |      (-1.704550e-06, -1.722687e-06, -2.301344e-05, 4.203460e-06)
                 0626      |      (-1.651182e-06, -1.707741e-06, -2.303926e-05, 6.306593e-06)
                 0627      |      (-1.597529e-06, -1.686792e-06, -2.307474e-05, 8.429060e-06)
                 0628      |      (-1.508078e-06, -1.660076e-06, -2.312001e-05, 1.055414e-05)
                 0629      |      (-1.418519e-06, -1.627229e-06, -2.317397e-05, 1.270945e-05)
                 0630      |      (-1.293390e-06, -1.588505e-06, -2.323626e-05, 1.486332e-05)
                 0631      |      (-1.168069e-06, -1.543779e-06, -2.330514e-05, 1.706966e-05)
                 0632      |      (-1.008767e-06, -1.493191e-06, -2.337943e-05, 1.927323e-05)
                 0633      |      (-8.491686e-07, -1.436758e-06, -2.345643e-05, 2.154084e-05)
                 0634      |      (-6.601189e-07, -1.374767e-06, -2.353321e-05, 2.381676e-05)
                 0635      |      (-4.704062e-07, -1.307327e-06, -2.360570e-05, 2.617041e-05)
                 0636      |      (-2.615281e-07, -1.234872e-06, -2.366821e-05, 2.853344e-05)
                 0637      |      (-5.124071e-08, -1.157937e-06, -2.371430e-05, 3.100085e-05)
                 0638      |      (1.586049e-07, -1.077083e-06, -2.373397e-05, 3.347837e-05)
                 0639      |      (3.706925e-07, -9.933299e-07, -2.371744e-05, 3.607859e-05)
                 0640      |      (5.479605e-07, -9.077987e-07, -2.364818e-05, 3.869260e-05)
                 0641      |      (7.284751e-07, -8.220783e-07, -2.351183e-05, 4.144939e-05)
                 0642      |      (8.186094e-07, -7.379082e-07, -2.328312e-05, 4.419223e-05)
                 0643      |      (9.126895e-07, -6.580099e-07, -2.294260e-05, 4.710541e-05)
                 0644      |      (8.366051e-07, -5.847803e-07, -2.245614e-05, 4.992717e-05)
                 0645      |      (7.626736e-07, -5.220942e-07, -2.179923e-05, 5.292659e-05)
                 0646      |      (4.246005e-07, -4.733681e-07, -2.093723e-05, 5.567369e-05)
                 0647      |      (8.321383e-08, -4.432016e-07, -1.984469e-05, 5.858055e-05)
                 0648      |      (-5.928224e-07, -4.355304e-07, -1.850613e-05, 6.093843e-05)
                 0649      |      (-1.283582e-06, -4.547174e-07, -1.691008e-05, 6.339793e-05)
                 0650      |      (-2.291824e-06, -5.042270e-07, -1.507923e-05, 6.491416e-05)
                 0651      |      (-3.313301e-06, -5.859883e-07, -1.303937e-05, 6.645669e-05)
                 0652      |      (-4.497448e-06, -7.007359e-07, -1.087916e-05, 6.670641e-05)
                 0653      |      (-5.915313e-06, -8.461452e-07, -8.654997e-06, 6.749645e-05)
                 0654      |      (-8.215192e-06, -1.367326e-06, -2.993270e-06, 6.221752e-05)
                 0655      |      (-1.019974e-05, -1.965944e-06, 9.849310e-07, 5.622686e-05)
                 0656      |      (-9.591528e-06, -2.612535e-06, 3.402974e-06, 4.646834e-05)
                 0657      |      (-8.867833e-06, -3.121328e-06, 4.284528e-06, 3.834256e-05)
                 0658      |      (-7.292069e-06, -3.520622e-06, 4.305203e-06, 3.100516e-05)
                 0659      |      (-5.868550e-06, -3.753127e-06, 4.022962e-06, 2.495274e-05)
                 0660      |      (-4.788803e-06, -3.881767e-06, 3.677938e-06, 2.002377e-05)
                 0661      |      (-3.747794e-06, -3.910207e-06, 3.362210e-06, 1.573868e-05)
                 0662      |      (-3.046846e-06, -3.868995e-06, 3.091167e-06, 1.251457e-05)
                 0663      |      (-2.340401e-06, -3.779374e-06, 2.842760e-06, 9.520620e-06)
                 0664      |      (-1.807562e-06, -3.639944e-06, 2.589208e-06, 7.634703e-06)
                 0665      |      (-1.268800e-06, -3.480368e-06, 2.335769e-06, 5.641037e-06)
                 0666      |      (-8.294379e-07, -3.281092e-06, 2.056250e-06, 4.728686e-06)
                 0667      |      (-3.882088e-07, -3.078346e-06, 1.780797e-06, 3.454083e-06)
                 0668      |      (-2.198885e-08, -2.842688e-06, 1.480909e-06, 3.131894e-06)
                 0669      |      (3.448448e-07, -2.614826e-06, 1.198170e-06, 2.311368e-06)
                 0670      |      (6.443287e-07, -2.359757e-06, 8.984656e-07, 2.251341e-06)
                 0671      |      (9.437245e-07, -2.120544e-06, 6.284868e-07, 1.677968e-06)
                 0672      |      (1.173302e-06, -1.859758e-06, 3.528119e-07, 1.673064e-06)
                 0673      |      (1.402207e-06, -1.621005e-06, 1.140959e-07, 1.217707e-06)
                 0674      |      (1.554692e-06, -1.366767e-06, -1.167394e-07, 1.196164e-06)
                 0675      |      (1.706520e-06, -1.139387e-06, -3.107036e-07, 8.027024e-07)
                 0676      |      (1.778176e-06, -9.030343e-07, -4.844587e-07, 7.791622e-07)
                 0677      |      (1.849731e-06, -6.969151e-07, -6.261116e-07, 4.332190e-07)
                 0678      |      (1.841678e-06, -4.883811e-07, -7.387918e-07, 4.377446e-07)
                 0679      |      (1.833971e-06, -3.119220e-07, -8.236358e-07, 1.314229e-07)
                 0680      |      (1.745103e-06, -1.395585e-07, -8.729694e-07, 1.675829e-07)
                 0681      |      (1.656698e-06, -4.967705e-10, -8.937639e-07, -9.362344e-08)
                 0682      |      (1.227033e-06, 1.227033e-06, -2.537219e-05, 1.143357e-08)
                 0683      |      (1.252664e-06, 1.239971e-06, -2.538324e-05, 4.301432e-06)
                 0684      |      (1.326807e-06, 1.264855e-06, -2.541533e-05, 8.626689e-06)
                 0685      |      (1.450249e-06, 1.306029e-06, -2.546524e-05, 1.300999e-05)
                 0686      |      (1.621425e-06, 1.363432e-06, -2.552602e-05, 1.747677e-05)
                 0687      |      (1.835623e-06, 1.436423e-06, -2.558444e-05, 2.205687e-05)
                 0688      |      (2.081907e-06, 1.523427e-06, -2.561678e-05, 2.679319e-05)
                 0689      |      (2.338156e-06, 1.621444e-06, -2.558293e-05, 3.171892e-05)
                 0690      |      (2.564130e-06, 1.725112e-06, -2.541805e-05, 3.686358e-05)
                 0691      |      (2.692549e-06, 1.825403e-06, -2.502297e-05, 4.224581e-05)
                 0692      |      (2.620290e-06, 1.908466e-06, -2.425580e-05, 4.782082e-05)
                 0693      |      (2.206714e-06, 1.954416e-06, -2.293397e-05, 5.343090e-05)
                 0694      |      (1.295651e-06, 1.937642e-06, -2.086750e-05, 5.873024e-05)
                 0695      |      (-2.167561e-07, 1.830362e-06, -1.793558e-05, 6.311330e-05)
                 0696      |      (-2.279800e-06, 1.610741e-06, -1.421306e-05, 6.578999e-05)
                 0697      |      (-4.800518e-06, 1.274298e-06, -1.004066e-05, 6.666612e-05)
                 0698      |      (-9.224359e-06, -2.012249e-09, -7.854468e-07, 5.638572e-05)
                 0699      |      (-8.659360e-06, -1.367242e-06, 2.954661e-06, 3.918135e-05)
                 0700      |      (-6.199642e-06, -2.276777e-06, 3.226541e-06, 2.560169e-05)
                 0701      |      (-4.308924e-06, -2.724995e-06, 2.919483e-06, 1.616963e-05)
                 0702      |      (-2.965201e-06, -2.863581e-06, 2.626607e-06, 9.843574e-06)
                 0703      |      (-1.855399e-06, -2.795234e-06, 2.253716e-06, 5.896618e-06)
                 0704      |      (-8.852446e-07, -2.579211e-06, 1.768116e-06, 3.655042e-06)
                 0705      |      (-5.267825e-08, -2.259151e-06, 1.217063e-06, 2.466232e-06)
                 0706      |      (6.301036e-07, -1.872684e-06, 6.625975e-07, 1.793824e-06)
                 0707      |      (1.148920e-06, -1.453699e-06, 1.592325e-07, 1.300437e-06)
                 0708      |      (1.494545e-06, -1.032735e-06, -2.552905e-07, 8.577177e-07)
                 0709      |      (1.668354e-06, -6.362737e-07, -5.623285e-07, 4.657015e-07)
                 0710      |      (1.678411e-06, -2.860581e-07, -7.549121e-07, 1.458536e-07)
                 0711      |      (1.522508e-06, -4.520646e-10, -8.226407e-07, -9.335393e-08)
                 0712      |      (4.161675e-06, 4.161675e-06, -2.775096e-05, 9.427229e-09)
                 0713      |      (4.168838e-06, 4.165255e-06, -2.775147e-05, 2.191498e-06)
                 0714      |      (4.175493e-06, 4.168719e-06, -2.775236e-05, 4.391398e-06)
                 0715      |      (4.195338e-06, 4.174287e-06, -2.775387e-05, 6.589317e-06)
                 0716      |      (4.215280e-06, 4.182079e-06, -2.775523e-05, 8.808463e-06)
                 0717      |      (4.247990e-06, 4.191963e-06, -2.775628e-05, 1.103071e-05)
                 0718      |      (4.280789e-06, 4.204045e-06, -2.775584e-05, 1.328635e-05)
                 0719      |      (4.325016e-06, 4.218164e-06, -2.775311e-05, 1.554032e-05)
                 0720      |      (4.369461e-06, 4.234285e-06, -2.774630e-05, 1.785088e-05)
                 0721      |      (4.422139e-06, 4.252242e-06, -2.773351e-05, 2.015614e-05)
                 0722      |      (4.475227e-06, 4.271864e-06, -2.771199e-05, 2.253041e-05)
                 0723      |      (4.529932e-06, 4.292855e-06, -2.767814e-05, 2.490545e-05)
                 0724      |      (4.585400e-06, 4.314875e-06, -2.762769e-05, 2.736339e-05)
                 0725      |      (4.630112e-06, 4.337456e-06, -2.755438e-05, 2.981452e-05)
                 0726      |      (4.676114e-06, 4.359911e-06, -2.745193e-05, 3.237390e-05)
                 0727      |      (4.690295e-06, 4.381545e-06, -2.731011e-05, 3.491310e-05)
                 0728      |      (4.706338e-06, 4.401225e-06, -2.711983e-05, 3.757570e-05)
                 0729      |      (4.657428e-06, 4.417840e-06, -2.686619e-05, 4.020081e-05)
                 0730      |      (4.610726e-06, 4.429699e-06, -2.653634e-05, 4.296297e-05)
                 0731      |      (4.451837e-06, 4.435193e-06, -2.611010e-05, 4.563392e-05)
                 0732      |      (4.294728e-06, 4.431924e-06, -2.557193e-05, 4.845895e-05)
                 0733      |      (3.966398e-06, 4.417735e-06, -2.489809e-05, 5.109212e-05)
                 0734      |      (3.637781e-06, 4.389603e-06, -2.407129e-05, 5.387474e-05)
                 0735      |      (3.080415e-06, 4.344945e-06, -2.307331e-05, 5.630480e-05)
                 0736      |      (2.518901e-06, 4.280515e-06, -2.188896e-05, 5.885906e-05)
                 0737      |      (1.701821e-06, 4.193720e-06, -2.051765e-05, 6.081894e-05)
                 0738      |      (8.742533e-07, 4.082163e-06, -1.895858e-05, 6.285624e-05)
                 0739      |      (-1.697465e-07, 3.943847e-06, -1.723540e-05, 6.402473e-05)
                 0740      |      (-1.220635e-06, 3.778379e-06, -1.537302e-05, 6.521947e-05)
                 0741      |      (-2.365375e-06, 3.586097e-06, -1.343359e-05, 6.533379e-05)
                 0742      |      (-3.683142e-06, 3.369307e-06, -1.145820e-05, 6.593194e-05)
                 0743      |      (-6.061146e-06, 2.685001e-06, -6.405032e-06, 6.147266e-05)
                 0744      |      (-8.248104e-06, 1.937275e-06, -2.564840e-06, 5.655263e-05)
                 0745      |      (-8.404526e-06, 1.096513e-06, 2.290493e-07, 4.759341e-05)
                 0746      |      (-8.420710e-06, 3.694575e-07, 1.636905e-06, 3.995147e-05)
                 0747      |      (-7.408479e-06, -3.038474e-07, 2.243613e-06, 3.240548e-05)
                 0748      |      (-6.503494e-06, -8.094545e-07, 2.430439e-06, 2.619458e-05)
                 0749      |      (-5.659798e-06, -1.240708e-06, 2.484239e-06, 2.101108e-05)
                 0750      |      (-4.858167e-06, -1.544975e-06, 2.475497e-06, 1.657125e-05)
                 0751      |      (-4.222799e-06, -1.791189e-06, 2.463236e-06, 1.322532e-05)
                 0752      |      (-3.584275e-06, -1.951131e-06, 2.410093e-06, 1.014999e-05)
                 0753      |      (-3.013731e-06, -2.061952e-06, 2.312687e-06, 8.193248e-06)
                 0754      |      (-2.438370e-06, -2.112289e-06, 2.171541e-06, 6.143797e-06)
                 0755      |      (-1.909353e-06, -2.117345e-06, 1.975063e-06, 5.173804e-06)
                 0756      |      (-1.379829e-06, -2.081494e-06, 1.755364e-06, 3.852277e-06)
                 0757      |      (-9.137778e-07, -2.004785e-06, 1.494611e-06, 3.480761e-06)
                 0758      |      (-4.485517e-07, -1.904382e-06, 1.235915e-06, 2.619735e-06)
                 0759      |      (-6.486879e-08, -1.769211e-06, 9.553167e-07, 2.517957e-06)
                 0760      |      (3.176131e-07, -1.625394e-06, 6.966744e-07, 1.909268e-06)
                 0761      |      (6.076207e-07, -1.454139e-06, 4.342620e-07, 1.869061e-06)
                 0762      |      (8.964232e-07, -1.286737e-06, 2.043256e-07, 1.383023e-06)
                 0763      |      (1.090103e-06, -1.099765e-06, -1.443694e-08, 1.331923e-06)
                 0764      |      (1.283122e-06, -9.262754e-07, -1.999266e-07, 9.126859e-07)
                 0765      |      (1.385170e-06, -7.409242e-07, -3.634909e-07, 8.650436e-07)
                 0766      |      (1.487353e-06, -5.757287e-07, -4.985808e-07, 4.983456e-07)
                 0767      |      (1.504622e-06, -4.058414e-07, -6.041794e-07, 4.838043e-07)
                 0768      |      (1.523108e-06, -2.602305e-07, -6.862314e-07, 1.608020e-07)
                 0769      |      (1.455985e-06, -1.166959e-07, -7.313266e-07, 1.818223e-07)
                 0770      |      (1.388528e-06, -4.064849e-10, -7.515719e-07, -9.312466e-08)
                 0771      |      (7.075502e-06, 7.075502e-06, -3.005752e-05, 1.179033e-08)
                 0772      |      (7.077062e-06, 7.076245e-06, -3.004844e-05, 4.419659e-06)
                 0773      |      (7.081191e-06, 7.077660e-06, -3.001984e-05, 8.865650e-06)
                 0774      |      (7.086607e-06, 7.079712e-06, -2.996764e-05, 1.337371e-05)
                 0775      |      (7.089960e-06, 7.081824e-06, -2.988346e-05, 1.796891e-05)
                 0776      |      (7.084033e-06, 7.082823e-06, -2.975217e-05, 2.267712e-05)
                 0777      |      (7.054903e-06, 7.080558e-06, -2.954848e-05, 2.753131e-05)
                 0778      |      (6.977999e-06, 7.071358e-06, -2.923185e-05, 3.254611e-05)
                 0779      |      (6.812915e-06, 7.049321e-06, -2.874070e-05, 3.772028e-05)
                 0780      |      (6.498346e-06, 7.005549e-06, -2.798799e-05, 4.302743e-05)
                 0781      |      (5.950366e-06, 6.927444e-06, -2.685966e-05, 4.836817e-05)
                 0782      |      (5.068909e-06, 6.798578e-06, -2.522537e-05, 5.353901e-05)
                 0783      |      (3.762701e-06, 6.600160e-06, -2.297278e-05, 5.819954e-05)
                 0784      |      (1.999594e-06, 6.314283e-06, -2.006172e-05, 6.185641e-05)
