

%-------------------------------------------------------------------------------------------------------%
                  2D Axisymmetric Finite Element Analysis (Linear Elastic version)
%-------------------------------------------------------------------------------------------------------%


%---------------------------------------------------------------%
                 FEM Program Standard Output
%---------------------------------------------------------------%

                     Nodal Displacements (in.): 

              Nodal Index  |      Displacement (R, Z)
                  032      |      (-3.373738e-05, -3.931756e-05, -3.392624e-04, 2.270107e-05)
                  033      |      (-2.836976e-05, -3.721001e-05, -3.418307e-04, 3.174964e-05)
                  034      |      (-1.530393e-05, -3.416389e-05, -3.480621e-04, 5.651333e-05)
                  035      |      (-4.277570e-06, -2.993355e-05, -3.528875e-04, 7.916551e-05)
                  036      |      (8.059232e-06, -2.548108e-05, -3.490755e-04, 1.414423e-04)
                  037      |      (4.282563e-05, -2.035050e-05, -3.295726e-04, 2.463348e-04)
                  038      |      (9.160002e-06, -1.415377e-05, -2.693836e-04, 3.232475e-04)
                  039      |      (-5.499266e-05, -1.480578e-05, -1.156218e-04, 3.523364e-04)
                  040      |      (-3.172402e-05, -2.433998e-05, 1.936325e-05, 1.302490e-04)
                  041      |      (5.107546e-06, -2.146716e-05, 3.562503e-06, -3.004573e-05)
                  042      |      (8.318354e-06, -1.359803e-05, 3.240433e-06, 4.643300e-06)
                  043      |      (8.111368e-06, -8.741760e-06, -2.396404e-07, -4.956773e-06)
                  044      |      (5.921629e-06, -4.433808e-06, -7.514187e-07, 2.178603e-06)
                  045      |      (4.077139e-06, -2.341744e-06, -6.614924e-07, -1.819723e-06)
                  046      |      (2.990658e-06, -7.385139e-07, -9.526424e-07, 2.375217e-07)
                  047      |      (2.282189e-06, -3.604019e-08, -9.832326e-07, -1.000556e-06)
                  048      |      (-6.046683e-06, -6.046683e-06, -3.563243e-04, -5.305866e-07)
                  049      |      (-2.121554e-06, -4.240385e-06, -3.569752e-04, 2.974873e-05)
                  050      |      (8.706217e-06, -4.389302e-07, -3.580415e-04, 7.061405e-05)
                  051      |      (2.705652e-05, 5.549882e-06, -3.512531e-04, 1.463099e-04)
                  052      |      (3.745231e-05, 1.196366e-05, -3.099130e-04, 2.820310e-04)
                  053      |      (-5.012128e-05, 9.470153e-06, -1.464869e-04, 3.589193e-04)
                  054      |      (-1.492902e-05, -1.386443e-05, 4.383209e-06, -2.301170e-06)
                  055      |      (6.019774e-06, -7.307665e-06, 7.241562e-07, -6.921471e-06)
                  056      |      (3.667867e-06, -2.125879e-06, -5.513974e-07, -1.971239e-06)
                  057      |      (2.138130e-06, -3.210410e-08, -8.536701e-07, -1.012237e-06)
                  058      |      (2.340667e-05, 2.340667e-05, -3.759052e-04, -6.040787e-07)
                  059      |      (2.504224e-05, 2.422446e-05, -3.760259e-04, 2.233204e-05)
                  060      |      (2.632233e-05, 2.500326e-05, -3.755779e-04, 4.493623e-05)
                  061      |      (3.010995e-05, 2.605888e-05, -3.741503e-04, 7.334874e-05)
                  062      |      (3.501543e-05, 2.757736e-05, -3.710820e-04, 1.044574e-04)
                  063      |      (3.898268e-05, 2.953827e-05, -3.654202e-04, 1.465956e-04)
                  064      |      (4.379701e-05, 3.139713e-05, -3.539132e-04, 1.931849e-04)
                  065      |      (3.626996e-05, 3.273326e-05, -3.247517e-04, 2.518241e-04)
                  066      |      (2.494752e-05, 3.261245e-05, -2.814114e-04, 3.233598e-04)
                  067      |      (-4.171920e-07, 3.020775e-05, -2.250631e-04, 3.465493e-04)
                  068      |      (-3.859095e-05, 2.566252e-05, -1.585895e-04, 3.620213e-04)
                  069      |      (-4.870281e-05, 4.294288e-06, -5.874404e-06, 1.748208e-04)
                  070      |      (-2.976144e-05, -6.498951e-06, 7.211022e-06, 2.119171e-05)
                  071      |      (-5.049832e-06, -7.738355e-06, 5.168669e-06, 1.787607e-05)
                  072      |      (4.304591e-06, -5.868107e-06, 8.197887e-07, -5.233136e-06)
                  073      |      (3.304802e-06, -3.417779e-06, -1.287012e-07, 2.857973e-06)
                  074      |      (3.262885e-06, -1.910953e-06, -4.412414e-07, -1.979390e-06)
                  075      |      (2.459062e-06, -6.240825e-07, -8.046028e-07, 4.855649e-07)
                  076      |      (1.996313e-06, -2.811946e-08, -8.040066e-07, -1.023056e-06)
                  077      |      (4.565219e-05, 4.565219e-05, -3.757969e-04, -4.182360e-08)
                  078      |      (4.740628e-05, 4.647398e-05, -3.732066e-04, 5.766288e-05)
                  079      |      (5.088816e-05, 4.779006e-05, -3.629667e-04, 1.263043e-04)
                  080      |      (4.905726e-05, 4.848895e-05, -3.334525e-04, 2.141954e-04)
                  081      |      (2.511786e-05, 4.585460e-05, -2.660429e-04, 3.081827e-04)
                  082      |      (-3.234637e-05, 3.680130e-05, -1.613435e-04, 3.398560e-04)
                  083      |      (-3.714582e-05, -3.421882e-07, 5.443193e-06, 4.342888e-05)
                  084      |      (1.956552e-06, -4.556921e-06, 1.217171e-06, -3.234945e-06)
                  085      |      (2.865366e-06, -1.695934e-06, -4.007460e-07, -1.901267e-06)
                  086      |      (1.861795e-06, -2.419613e-08, -7.277546e-07, -1.030023e-06)
                  087      |      (6.124082e-05, 6.124082e-05, -3.750438e-04, -1.593136e-07)
                  088      |      (6.125161e-05, 6.124622e-05, -3.740482e-04, 3.349144e-05)
                  089      |      (6.153738e-05, 6.126456e-05, -3.708339e-04, 6.764665e-05)
                  090      |      (6.080791e-05, 6.127042e-05, -3.645188e-04, 1.044912e-04)
                  091      |      (6.061318e-05, 6.104909e-05, -3.547109e-04, 1.440527e-04)
                  092      |      (5.575451e-05, 6.053384e-05, -3.390577e-04, 1.845142e-04)
                  093      |      (5.115494e-05, 5.929123e-05, -3.170880e-04, 2.287868e-04)
                  094      |      (3.843635e-05, 5.727085e-05, -2.880009e-04, 2.643729e-04)
                  095      |      (2.386121e-05, 5.406861e-05, -2.493684e-04, 3.024609e-04)
                  096      |      (4.130799e-06, 4.956409e-05, -2.074049e-04, 3.133688e-04)
                  097      |      (-2.505117e-05, 4.378916e-05, -1.636889e-04, 3.286016e-04)
                  098      |      (-4.477489e-05, 2.047398e-05, -3.163135e-05, 1.972368e-04)
                  099      |      (-4.216502e-05, 5.148649e-06, 2.684150e-06, 6.510232e-05)
                  100      |      (-1.440201e-05, -2.505883e-06, 5.099019e-06, 2.874768e-05)
                  101      |      (1.404158e-07, -3.231447e-06, 1.351284e-06, -1.144358e-06)
                  102      |      (9.180253e-07, -2.446425e-06, 5.092180e-07, 3.947861e-06)
                  103      |      (2.474789e-06, -1.483278e-06, -3.294950e-07, -1.722232e-06)
                  104      |      (1.929398e-06, -5.127540e-07, -6.423419e-07, 6.460288e-07)
                  105      |      (1.731080e-06, -2.008342e-08, -6.715121e-07, -1.038327e-06)
                  106      |      (7.100572e-05, 7.100572e-05, -3.606230e-04, 2.585928e-07)
                  107      |      (6.995844e-05, 7.044149e-05, -3.550857e-04, 7.139243e-05)
                  108      |      (6.524928e-05, 6.899945e-05, -3.363304e-04, 1.465787e-04)
                  109      |      (5.177818e-05, 6.551678e-05, -2.984301e-04, 2.225684e-04)
                  110      |      (2.509241e-05, 5.879008e-05, -2.368224e-04, 2.809418e-04)
                  111      |      (-1.822828e-05, 4.834756e-05, -1.594913e-04, 3.037938e-04)
                  112      |      (-4.315478e-05, 9.454106e-06, -1.799276e-06, 8.063478e-05)
                  113      |      (-2.245612e-06, -2.064499e-06, 1.338133e-06, 1.923744e-06)
                  114      |      (2.067801e-06, -1.275194e-06, -2.642129e-07, -1.536705e-06)
                  115      |      (1.602208e-06, -1.623990e-08, -6.180379e-07, -1.040356e-06)
                  116      |      (7.644805e-05, 7.644805e-05, -3.463578e-04, 1.427858e-07)
                  117      |      (7.528194e-05, 7.586500e-05, -3.446666e-04, 3.672576e-05)
                  118      |      (7.442604e-05, 7.531387e-05, -3.398154e-04, 7.387452e-05)
                  119      |      (7.074661e-05, 7.442898e-05, -3.311691e-04, 1.103809e-04)
                  120      |      (6.712341e-05, 7.302735e-05, -3.186006e-04, 1.481555e-04)
                  121      |      (5.943094e-05, 7.109713e-05, -3.015479e-04, 1.822704e-04)
                  122      |      (5.145022e-05, 6.849583e-05, -2.797277e-04, 2.170872e-04)
                  123      |      (3.885358e-05, 6.515364e-05, -2.533415e-04, 2.414732e-04)
                  124      |      (2.555807e-05, 6.107928e-05, -2.227625e-04, 2.659667e-04)
                  125      |      (1.036875e-05, 5.625254e-05, -1.907276e-04, 2.735768e-04)
                  126      |      (-1.160992e-05, 5.071749e-05, -1.581363e-04, 2.867599e-04)
                  127      |      (-3.517543e-05, 2.906003e-05, -5.028652e-05, 1.970247e-04)
                  128      |      (-4.310734e-05, 1.308321e-05, -6.699786e-06, 9.449225e-05)
                  129      |      (-1.943491e-05, 1.918615e-06, 3.467005e-06, 3.925301e-05)
                  130      |      (-4.155626e-06, -9.045712e-07, 1.451112e-06, 4.368066e-06)
                  131      |      (-1.155403e-06, -1.528131e-06, 9.249384e-07, 5.383660e-06)
                  132      |      (1.681063e-06, -1.068764e-06, -2.034283e-07, -1.262936e-06)
                  133      |      (1.412402e-06, -4.047513e-07, -4.805504e-07, 8.005998e-07)
                  134      |      (1.477003e-06, -1.219871e-08, -5.580747e-07, -1.043796e-06)
                  135      |      (7.840777e-05, 7.840777e-05, -3.259783e-04, 2.652225e-07)
                  136      |      (7.574697e-05, 7.704579e-05, -3.193462e-04, 7.150842e-05)
                  137      |      (6.713975e-05, 7.424998e-05, -2.985445e-04, 1.410510e-04)
                  138      |      (5.088447e-05, 6.919122e-05, -2.620862e-04, 2.026528e-04)
                  139      |      (2.695945e-05, 6.164050e-05, -2.111673e-04, 2.441579e-04)
                  140      |      (-6.173505e-06, 5.182244e-05, -1.524031e-04, 2.634619e-04)
                  141      |      (-4.109512e-05, 1.584892e-05, -1.178683e-05, 1.025827e-04)
                  142      |      (-6.176744e-06, 1.186036e-07, 1.243605e-06, 7.592293e-06)
                  143      |      (1.273437e-06, -8.701464e-07, -1.256655e-07, -9.900830e-07)
                  144      |      (1.352011e-06, -8.506455e-09, -5.121290e-07, -1.042038e-06)
                  145      |      (7.815678e-05, 7.815678e-05, -3.060174e-04, 3.115801e-07)
                  146      |      (7.655327e-05, 7.735502e-05, -3.042743e-04, 3.452623e-05)
                  147      |      (7.513120e-05, 7.658396e-05, -2.992441e-04, 6.911881e-05)
                  148      |      (7.055600e-05, 7.534323e-05, -2.907154e-04, 1.017117e-04)
                  149      |      (6.596908e-05, 7.356053e-05, -2.787198e-04, 1.346140e-04)
                  150      |      (5.801636e-05, 7.125578e-05, -2.633257e-04, 1.625209e-04)
                  151      |      (4.985730e-05, 6.837781e-05, -2.445282e-04, 1.900391e-04)
                  152      |      (3.892207e-05, 6.494434e-05, -2.228603e-04, 2.086939e-04)
                  153      |      (2.774330e-05, 6.101075e-05, -1.988025e-04, 2.269157e-04)
                  154      |      (1.571655e-05, 5.663162e-05, -1.740033e-04, 2.334919e-04)
                  155      |      (-1.209523e-06, 5.179513e-05, -1.489074e-04, 2.453589e-04)
                  156      |      (-2.502958e-05, 3.299350e-05, -6.171050e-05, 1.854857e-04)
                  157      |      (-3.870395e-05, 1.804560e-05, -1.681631e-05, 1.097205e-04)
                  158      |      (-2.120013e-05, 5.442619e-06, 5.414920e-07, 4.833375e-05)
                  159      |      (-7.828290e-06, 1.112559e-06, 1.199788e-06, 1.030607e-05)
                  160      |      (-2.898642e-06, -6.735403e-07, 1.128803e-06, 7.030979e-06)
                  161      |      (8.975006e-07, -6.724573e-07, -7.517554e-08, -6.480486e-07)
                  162      |      (9.144382e-07, -3.004784e-07, -3.272217e-07, 9.670830e-07)
                  163      |      (1.230507e-06, -4.622333e-09, -4.543348e-07, -1.040982e-06)
                  164      |      (7.623457e-05, 7.623457e-05, -2.851505e-04, 2.146599e-07)
                  165      |      (7.313517e-05, 7.466780e-05, -2.788305e-04, 6.428353e-05)
                  166      |      (6.400157e-05, 7.162354e-05, -2.598735e-04, 1.242928e-04)
                  167      |      (4.872854e-05, 6.654731e-05, -2.287737e-04, 1.742696e-04)
                  168      |      (2.866051e-05, 5.959366e-05, -1.881530e-04, 2.069324e-04)
                  169      |      (2.807715e-06, 5.112241e-05, -1.427712e-04, 2.246995e-04)
                  170      |      (-3.549549e-05, 1.966996e-05, -2.127120e-05, 1.123911e-04)
                  171      |      (-9.302148e-06, 1.988948e-06, 8.146633e-07, 1.341309e-05)
                  172      |      (4.956587e-07, -4.853384e-07, -6.966442e-09, -2.905924e-07)
                  173      |      (1.107596e-06, -1.168249e-09, -4.119848e-07, -1.035751e-06)
                  174      |      (7.339444e-05, 7.339444e-05, -2.645467e-04, 3.389185e-07)
                  175      |      (7.181611e-05, 7.260527e-05, -2.630410e-04, 3.002645e-05)
                  176      |      (7.033755e-05, 7.184162e-05, -2.586127e-04, 5.992305e-05)
                  177      |      (6.597492e-05, 7.061139e-05, -2.512471e-04, 8.766142e-05)
                  178      |      (6.155339e-05, 6.889660e-05, -2.410605e-04, 1.152269e-04)
                  179      |      (5.450390e-05, 6.672490e-05, -2.282757e-04, 1.381789e-04)
                  180      |      (4.731518e-05, 6.409791e-05, -2.130586e-04, 1.604106e-04)
                  181      |      (3.825382e-05, 6.104618e-05, -1.958191e-04, 1.757163e-04)
                  182      |      (2.912622e-05, 5.763541e-05, -1.770339e-04, 1.904144e-04)
                  183      |      (1.949504e-05, 5.392522e-05, -1.576976e-04, 1.967797e-04)
                  184      |      (6.344624e-06, 4.989926e-05, -1.381300e-04, 2.076698e-04)
                  185      |      (-1.610154e-05, 3.411741e-05, -6.777051e-05, 1.689084e-04)
                  186      |      (-3.223353e-05, 2.085342e-05, -2.554993e-05, 1.148176e-04)
                  187      |      (-2.082587e-05, 8.102420e-06, -3.038651e-06, 5.510065e-05)
                  188      |      (-1.051058e-05, 2.820599e-06, 5.566353e-07, 1.615552e-05)
                  189      |      (-4.301228e-06, 1.099083e-07, 1.150657e-06, 8.768663e-06)
                  190      |      (1.321817e-07, -2.989210e-07, 3.264884e-08, 9.988385e-08)
                  191      |      (4.413664e-07, -2.003049e-07, -1.862738e-07, 1.149239e-06)
                  192      |      (9.883562e-07, 2.487274e-09, -3.585787e-07, -1.030464e-06)
                  193      |      (6.994260e-05, 6.994260e-05, -2.456017e-04, 1.661416e-07)
                  194      |      (6.705697e-05, 6.848949e-05, -2.402157e-04, 5.471952e-05)
                  195      |      (5.884810e-05, 6.572715e-05, -2.243979e-04, 1.049485e-04)
                  196      |      (4.582691e-05, 6.127007e-05, -1.992671e-04, 1.459460e-04)
                  197      |      (2.945117e-05, 5.536936e-05, -1.673407e-04, 1.731551e-04)
                  198      |      (9.099857e-06, 4.836423e-05, -1.320330e-04, 1.899313e-04)
                  199      |      (-2.877954e-05, 2.167371e-05, -2.895763e-05, 1.140449e-04)
                  200      |      (-1.142757e-05, 3.549724e-06, 1.022422e-08, 1.895338e-05)
                  201      |      (-2.570130e-07, -1.247458e-07, 8.091253e-08, 5.225424e-07)
                  202      |      (8.664123e-07, 5.634668e-09, -3.175885e-07, -1.021893e-06)
                  203      |      (6.623124e-05, 6.623124e-05, -2.267569e-04, 2.955114e-07)
                  204      |      (6.485971e-05, 6.554547e-05, -2.255346e-04, 2.513642e-05)
                  205      |      (6.354637e-05, 6.488006e-05, -2.219058e-04, 5.009124e-05)
                  206      |      (5.980456e-05, 6.380779e-05, -2.159341e-04, 7.316042e-05)
                  207      |      (5.600358e-05, 6.233127e-05, -2.077310e-04, 9.590445e-05)
                  208      |      (5.013307e-05, 6.047899e-05, -1.975313e-04, 1.148776e-04)
                  209      |      (4.417261e-05, 5.826432e-05, -1.855188e-04, 1.331326e-04)
                  210      |      (3.682852e-05, 5.572170e-05, -1.720074e-04, 1.461110e-04)
                  211      |      (2.948707e-05, 5.290473e-05, -1.573731e-04, 1.584813e-04)
                  212      |      (2.174480e-05, 4.986944e-05, -1.422540e-04, 1.647415e-04)
                  213      |      (1.145232e-05, 4.660062e-05, -1.268917e-04, 1.747540e-04)
                  214      |      (-8.847814e-06, 3.359700e-05, -7.011657e-05, 1.507800e-04)
                  215      |      (-2.542535e-05, 2.216862e-05, -3.221773e-05, 1.134429e-04)
                  216      |      (-1.919798e-05, 1.000479e-05, -6.727326e-06, 5.937499e-05)
                  217      |      (-1.216509e-05, 4.225904e-06, -4.470777e-07, 2.148453e-05)
                  218      |      (-5.366698e-06, 8.170938e-07, 1.013673e-06, 1.051115e-05)
                  219      |      (-6.056260e-07, 4.847839e-08, 1.089242e-07, 9.454763e-07)
                  220      |      (-2.250981e-09, -1.046025e-07, -6.116865e-08, 1.347270e-06)
                  221      |      (7.486500e-07, 9.009628e-09, -2.689310e-07, -1.012785e-06)
                  222      |      (6.242528e-05, 6.242528e-05, -2.104285e-04, 1.209763e-07)
                  223      |      (5.998051e-05, 6.119552e-05, -2.060834e-04, 4.537970e-05)
                  224      |      (5.313168e-05, 5.888039e-05, -1.934407e-04, 8.686352e-05)
                  225      |      (4.249432e-05, 5.519510e-05, -1.736219e-04, 1.207642e-04)
                  226      |      (2.931671e-05, 5.037846e-05, -1.486752e-04, 1.440240e-04)
                  227      |      (1.321675e-05, 4.471148e-05, -1.210638e-04, 1.597993e-04)
                  228      |      (-2.218902e-05, 2.244165e-05, -3.456062e-05, 1.106537e-04)
                  229      |      (-1.260051e-05, 4.813302e-06, -1.114454e-06, 2.383981e-05)
                  230      |      (-9.736924e-07, 2.088641e-07, 1.342978e-07, 1.409489e-06)
                  231      |      (6.273541e-07, 1.180869e-08, -2.285011e-07, -1.001119e-06)
                  232      |      (5.866223e-05, 5.866223e-05, -1.941223e-04, 2.341375e-07)
                  233      |      (5.753756e-05, 5.809989e-05, -1.931609e-04, 2.068392e-05)
                  234      |      (5.644927e-05, 5.755355e-05, -1.902879e-04, 4.119388e-05)
                  235      |      (5.339336e-05, 5.667181e-05, -1.855804e-04, 6.019840e-05)
                  236      |      (5.028582e-05, 5.546403e-05, -1.791319e-04, 7.886839e-05)
                  237      |      (4.554326e-05, 5.395389e-05, -1.711369e-04, 9.461438e-05)
                  238      |      (4.073858e-05, 5.215645e-05, -1.617556e-04, 1.097425e-04)
                  239      |      (3.484942e-05, 5.010100e-05, -1.512192e-04, 1.208977e-04)
                  240      |      (2.898759e-05, 4.782943e-05, -1.398118e-04, 1.315029e-04)
                  241      |      (2.275476e-05, 4.538828e-05, -1.279567e-04, 1.375657e-04)
                  242      |      (1.467390e-05, 4.276816e-05, -1.158408e-04, 1.466882e-04)
                  243      |      (-3.228973e-06, 3.216209e-05, -6.998828e-05, 1.329944e-04)
                  244      |      (-1.911481e-05, 2.248323e-05, -3.682556e-05, 1.082392e-04)
                  245      |      (-1.693735e-05, 1.127985e-05, -1.016271e-05, 6.140871e-05)
                  246      |      (-1.292211e-05, 5.345369e-06, -1.719670e-06, 2.599791e-05)
                  247      |      (-6.116050e-06, 1.444933e-06, 7.394602e-07, 1.218881e-05)
                  248      |      (-1.302230e-06, 3.677427e-07, 1.492088e-07, 1.852349e-06)
                  249      |      (-4.133098e-07, -1.373922e-08, 4.577571e-08, 1.559124e-06)
                  250      |      (5.109252e-07, 1.487094e-08, -1.845117e-07, -9.887893e-07)
                  251      |      (5.502734e-05, 5.502734e-05, -1.803845e-04, 8.630020e-08)
                  252      |      (5.304499e-05, 5.403045e-05, -1.769662e-04, 3.722948e-05)
                  253      |      (4.752301e-05, 5.216057e-05, -1.670528e-04, 7.134061e-05)
                  254      |      (3.900563e-05, 4.919781e-05, -1.515764e-04, 9.952191e-05)
                  255      |      (2.847142e-05, 4.533773e-05, -1.320984e-04, 1.196019e-04)
                  256      |      (1.570156e-05, 4.080200e-05, -1.104087e-04, 1.342316e-04)
                  257      |      (-1.629188e-05, 2.239519e-05, -3.824997e-05, 1.043885e-04)
                  258      |      (-1.298018e-05, 5.802005e-06, -2.456385e-06, 2.784850e-05)
                  259      |      (-1.640475e-06, 5.139399e-07, 1.516948e-07, 2.336615e-06)
                  260      |      (3.905078e-07, 1.730209e-08, -1.450291e-07, -9.743657e-07)
                  261      |      (5.155631e-05, 5.155631e-05, -1.666368e-04, 1.788917e-07)
                  262      |      (5.065745e-05, 5.110688e-05, -1.658894e-04, 1.692095e-05)
                  263      |      (4.978426e-05, 5.067000e-05, -1.636465e-04, 3.369583e-05)
                  264      |      (4.734385e-05, 4.996433e-05, -1.599780e-04, 4.931473e-05)
                  265      |      (4.486158e-05, 4.899925e-05, -1.549541e-04, 6.464197e-05)
                  266      |      (4.108161e-05, 4.779349e-05, -1.487255e-04, 7.775142e-05)
                  267      |      (3.725707e-05, 4.635954e-05, -1.414172e-04, 9.036254e-05)
                  268      |      (3.255610e-05, 4.472076e-05, -1.332003e-04, 9.999208e-05)
                  269      |      (2.788766e-05, 4.290858e-05, -1.242830e-04, 1.091500e-04)
                  270      |      (2.286472e-05, 4.096011e-05, -1.149537e-04, 1.148978e-04)
                  271      |      (1.650761e-05, 3.887161e-05, -1.053579e-04, 1.231214e-04)
                  272      |      (9.723278e-07, 3.026416e-05, -6.826610e-05, 1.164955e-04)
                  273      |      (-1.364592e-05, 2.214813e-05, -3.965983e-05, 1.009867e-04)
                  274      |      (-1.444856e-05, 1.205523e-05, -1.314719e-05, 6.162488e-05)
                  275      |      (-1.297223e-05, 6.204925e-06, -3.148042e-06, 2.955688e-05)
                  276      |      (-6.583823e-06, 1.992490e-06, 3.521497e-07, 1.374238e-05)
                  277      |      (-1.942302e-06, 6.579403e-07, 1.516944e-07, 2.788735e-06)
                  278      |      (-7.898810e-07, 7.194799e-08, 1.334121e-07, 1.781339e-06)
                  279      |      (2.756699e-07, 2.003390e-08, -1.056195e-07, -9.594587e-07)
                  280      |      (4.829045e-05, 4.829045e-05, -1.551934e-04, 6.157747e-08)
                  281      |      (4.671412e-05, 4.749749e-05, -1.525298e-04, 3.046883e-05)
                  282      |      (4.232845e-05, 4.601173e-05, -1.448073e-04, 5.853040e-05)
                  283      |      (3.556426e-05, 4.365854e-05, -1.327448e-04, 8.205550e-05)
                  284      |      (2.716109e-05, 4.058842e-05, -1.174999e-04, 9.944327e-05)
                  285      |      (1.701033e-05, 3.697298e-05, -1.003813e-04, 1.128218e-04)
                  286      |      (-1.128954e-05, 2.183044e-05, -4.035583e-05, 9.668471e-05)
                  287      |      (-1.275656e-05, 6.545215e-06, -3.903686e-06, 3.090088e-05)
                  288      |      (-2.243431e-06, 7.898507e-07, 1.323827e-07, 3.276122e-06)
                  289      |      (1.566705e-07, 2.209316e-08, -6.808679e-08, -9.426310e-07)
                  290      |      (4.522323e-05, 4.522323e-05, -1.437300e-04, 1.340130e-07)
                  291      |      (4.451244e-05, 4.486784e-05, -1.431500e-04, 1.384762e-05)
                  292      |      (4.382125e-05, 4.452231e-05, -1.414055e-04, 2.757942e-05)
                  293      |      (4.188959e-05, 4.396375e-05, -1.385527e-04, 4.043801e-05)
                  294      |      (3.992484e-05, 4.319984e-05, -1.346428e-04, 5.305862e-05)
                  295      |      (3.692626e-05, 4.224485e-05, -1.297886e-04, 6.401085e-05)
                  296      |      (3.389485e-05, 4.110826e-05, -1.240837e-04, 7.457276e-05)
                  297      |      (3.014477e-05, 3.980801e-05, -1.176549e-04, 8.289477e-05)
                  298      |      (2.642453e-05, 3.836736e-05, -1.106529e-04, 9.082371e-05)
                  299      |      (2.236958e-05, 3.681507e-05, -1.032781e-04, 9.617402e-05)
                  300      |      (1.735955e-05, 3.515210e-05, -9.564357e-05, 1.035192e-04)
                  301      |      (4.015595e-06, 2.817745e-05, -6.556424e-05, 1.016778e-04)
                  302      |      (-9.101505e-06, 2.140775e-05, -4.108147e-05, 9.283462e-05)
                  303      |      (-1.197892e-05, 1.244436e-05, -1.560129e-05, 6.047060e-05)
                  304      |      (-1.250845e-05, 6.835844e-06, -4.625164e-06, 3.214853e-05)
                  305      |      (-6.812052e-06, 2.460962e-06, -1.217817e-07, 1.512519e-05)
                  306      |      (-2.512345e-06, 9.188727e-07, 1.160021e-07, 3.727577e-06)
                  307      |      (-1.130917e-06, 1.521735e-07, 2.014281e-07, 2.009836e-06)
                  308      |      (4.388302e-08, 2.448666e-08, -3.323000e-08, -9.257182e-07)
                  309      |      (4.237281e-05, 4.237281e-05, -1.342212e-04, 4.414866e-08)
                  310      |      (4.112816e-05, 4.174643e-05, -1.321481e-04, 2.499066e-05)
                  311      |      (3.766193e-05, 4.057236e-05, -1.261303e-04, 4.815108e-05)
                  312      |      (3.229922e-05, 3.870990e-05, -1.167044e-04, 6.786972e-05)
                  313      |      (2.559002e-05, 3.627164e-05, -1.047193e-04, 8.293942e-05)
                  314      |      (1.750020e-05, 3.338979e-05, -9.113727e-05, 9.503683e-05)
                  315      |      (-7.193373e-06, 2.095144e-05, -4.123070e-05, 8.845697e-05)
                  316      |      (-1.210903e-05, 7.075659e-06, -5.357862e-06, 3.302457e-05)
                  317      |      (-2.771408e-06, 1.036608e-06, 7.647971e-08, 4.204345e-06)
                  318      |      (-7.300244e-08, 2.618092e-08, 1.209121e-09, -9.068171e-07)
                  319      |      (3.971747e-05, 3.971747e-05, -1.246922e-04, 1.001991e-07)
                  320      |      (3.915667e-05, 3.943707e-05, -1.242405e-04, 1.137548e-05)
                  321      |      (3.861160e-05, 3.916447e-05, -1.228808e-04, 2.266135e-05)
                  322      |      (3.708502e-05, 3.872349e-05, -1.206560e-04, 3.329064e-05)
                  323      |      (3.553253e-05, 3.811991e-05, -1.176030e-04, 4.373149e-05)
                  324      |      (3.315298e-05, 3.736445e-05, -1.138048e-04, 5.291806e-05)
                  325      |      (3.074897e-05, 3.646398e-05, -1.093306e-04, 6.180311e-05)
                  326      |      (2.775149e-05, 3.543208e-05, -1.042744e-04, 6.899910e-05)
                  327      |      (2.477844e-05, 3.428585e-05, -9.874514e-05, 7.587301e-05)
                  328      |      (2.149598e-05, 3.304721e-05, -9.288394e-05, 8.078475e-05)
                  329      |      (1.753814e-05, 3.172062e-05, -8.677896e-05, 8.730192e-05)
                  330      |      (6.146416e-06, 2.606410e-05, -6.230577e-05, 8.862884e-05)
                  331      |      (-5.434665e-06, 2.042944e-05, -4.143502e-05, 8.449866e-05)
                  332      |      (-9.668287e-06, 1.254253e-05, -1.752050e-05, 5.834783e-05)
                  333      |      (-1.169998e-05, 7.271139e-06, -6.063926e-06, 3.384239e-05)
                  334      |      (-6.844847e-06, 2.853422e-06, -6.553666e-07, 1.630537e-05)
                  335      |      (-3.002866e-06, 1.150845e-06, 4.303128e-08, 4.645610e-06)
                  336      |      (-1.436059e-06, 2.267128e-07, 2.500319e-07, 2.240460e-06)
                  337      |      (-1.831860e-07, 2.823563e-08, 3.149370e-08, -8.883501e-07)
                  338      |      (3.726340e-05, 3.726340e-05, -1.167778e-04, 3.154000e-08)
                  339      |      (3.628100e-05, 3.676870e-05, -1.151586e-04, 2.059496e-05)
                  340      |      (3.353967e-05, 3.584062e-05, -1.104497e-04, 3.980398e-05)
                  341      |      (2.927921e-05, 3.436471e-05, -1.030463e-04, 5.640425e-05)
                  342      |      (2.390633e-05, 3.242410e-05, -9.356869e-05, 6.947311e-05)
                  343      |      (1.743660e-05, 3.012097e-05, -8.272937e-05, 8.032508e-05)
                  344      |      (-3.924647e-06, 1.989658e-05, -4.119163e-05, 8.026598e-05)
                  345      |      (-1.118911e-05, 7.426308e-06, -6.742996e-06, 3.431108e-05)
                  346      |      (-3.217493e-06, 1.254679e-06, -1.475778e-08, 5.100709e-06)
                  347      |      (-2.971835e-07, 2.957974e-08, 6.182395e-08, -8.676764e-07)
                  348      |      (3.498560e-05, 3.498560e-05, -1.088450e-04, 7.402403e-08)
                  349      |      (3.454205e-05, 3.476383e-05, -1.084921e-04, 9.397414e-06)
                  350      |      (3.411176e-05, 3.454825e-05, -1.074267e-04, 1.872654e-05)
