

%-------------------------------------------------------------------------------------------------------%
                  2D Axisymmetric Finite Element Analysis (Linear Elastic version)
%-------------------------------------------------------------------------------------------------------%


%---------------------------------------------------------------%
                 FEM Program Standard Output
%---------------------------------------------------------------%

                     Nodal Displacements (in.): 

              Nodal Index  |      Displacement (R, Z)
                  058      |      (-5.087e-04, -2.230e-01)
                  059      |      (-1.625e-02, -1.357e-01)
                  060      |      (-9.319e-03, -6.605e-02)
                  061      |      (0.000e+00, -5.328e-02)
                  062      |      (0.000e+00, -4.962e-01)
                  063      |      (1.704e-02, -4.818e-01)
                  064      |      (2.953e-02, -4.419e-01)
                  065      |      (3.485e-02, -3.893e-01)
                  066      |      (-5.528e-03, -1.353e-01)
                  067      |      (0.000e+00, -5.283e-02)
                  068      |      (0.000e+00, -4.104e-01)
                  069      |      (7.460e-03, -4.078e-01)
                  070      |      (1.443e-02, -4.010e-01)
                  071      |      (2.061e-02, -3.900e-01)
                  072      |      (2.567e-02, -3.759e-01)
                  073      |      (2.908e-02, -3.575e-01)
                  074      |      (3.135e-02, -3.374e-01)
                  075      |      (2.201e-02, -2.104e-01)
                  076      |      (3.595e-03, -1.341e-01)
                  077      |      (-3.323e-03, -6.597e-02)
                  078      |      (0.000e+00, -5.271e-02)
                  079      |      (0.000e+00, -3.457e-01)
                  080      |      (1.185e-02, -3.397e-01)
                  081      |      (2.174e-02, -3.225e-01)
                  082      |      (2.835e-02, -2.985e-01)
                  083      |      (9.283e-03, -1.326e-01)
                  084      |      (0.000e+00, -5.219e-02)
                  085      |      (0.000e+00, -2.965e-01)
                  086      |      (4.815e-03, -2.953e-01)
                  087      |      (9.475e-03, -2.922e-01)
                  088      |      (1.371e-02, -2.873e-01)
                  089      |      (1.751e-02, -2.807e-01)
                  090      |      (2.074e-02, -2.719e-01)
                  091      |      (2.331e-02, -2.620e-01)
                  092      |      (2.393e-02, -1.886e-01)
                  093      |      (1.347e-02, -1.302e-01)
                  094      |      (1.597e-03, -6.601e-02)
                  095      |      (0.000e+00, -5.202e-02)
                  096      |      (0.000e+00, -2.580e-01)
                  097      |      (7.496e-03, -2.550e-01)
                  098      |      (1.424e-02, -2.465e-01)
                  099      |      (1.949e-02, -2.341e-01)
                  100      |      (1.521e-02, -1.270e-01)
                  101      |      (0.000e+00, -5.154e-02)
                  102      |      (0.000e+00, -2.278e-01)
                  103      |      (2.893e-03, -2.270e-01)
                  104      |      (5.735e-03, -2.254e-01)
                  105      |      (8.406e-03, -2.226e-01)
                  106      |      (1.094e-02, -2.192e-01)
                  107      |      (1.322e-02, -2.144e-01)
                  108      |      (1.530e-02, -2.092e-01)
                  109      |      (1.955e-02, -1.661e-01)
                  110      |      (1.598e-02, -1.231e-01)
                  111      |      (5.346e-03, -6.580e-02)
                  112      |      (0.000e+00, -5.130e-02)
                  113      |      (0.000e+00, -1.120e-01)
                  114      |      (2.126e-03, -1.119e-01)
                  115      |      (4.183e-03, -1.113e-01)
                  116      |      (6.075e-03, -1.102e-01)
                  117      |      (1.293e-02, -9.203e-02)
                  118      |      (0.000e+00, -5.036e-02)
                  119      |      (0.000e+00, -7.103e-02)
                  120      |      (3.107e-04, -7.084e-02)
                  121      |      (6.287e-04, -7.072e-02)
                  122      |      (9.339e-04, -7.038e-02)
                  123      |      (1.256e-03, -7.010e-02)
                  124      |      (1.567e-03, -6.956e-02)
                  125      |      (1.901e-03, -6.906e-02)
                  126      |      (2.965e-03, -6.636e-02)
                  127      |      (4.358e-03, -6.184e-02)
                  128      |      (4.597e-03, -5.010e-02)
                  129      |      (0.000e+00, -4.341e-02)
                  130      |      (0.000e+00, -4.575e-02)
                  131      |      (3.480e-04, -4.569e-02)
                  132      |      (6.760e-04, -4.559e-02)
                  133      |      (9.720e-04, -4.545e-02)
                  134      |      (2.208e-03, -4.291e-02)
                  135      |      (0.000e+00, -3.556e-02)
                  136      |      (0.000e+00, -2.857e-02)
                  137      |      (4.852e-05, -2.858e-02)
                  138      |      (9.444e-05, -2.857e-02)
                  139      |      (1.494e-04, -2.857e-02)
                  140      |      (1.983e-04, -2.855e-02)
                  141      |      (2.631e-04, -2.852e-02)
                  142      |      (3.195e-04, -2.847e-02)
                  143      |      (9.038e-04, -2.782e-02)
                  144      |      (1.191e-03, -2.723e-02)
                  145      |      (7.349e-04, -2.529e-02)
                  146      |      (0.000e+00, -2.449e-02)
                  147      |      (0.000e+00, -1.363e-02)
                  148      |      (6.272e-05, -1.363e-02)
                  149      |      (1.251e-04, -1.361e-02)
                  150      |      (1.839e-04, -1.357e-02)
                  151      |      (4.744e-04, -1.339e-02)
                  152      |      (0.000e+00, -1.249e-02)
                  153      |      (0.000e+00, 0.000e+00)
                  154      |      (0.000e+00, 0.000e+00)
                  155      |      (0.000e+00, 0.000e+00)
                  156      |      (0.000e+00, 0.000e+00)
                  157      |      (0.000e+00, 0.000e+00)
                  158      |      (0.000e+00, 0.000e+00)
                  159      |      (0.000e+00, 0.000e+00)
                  160      |      (0.000e+00, 0.000e+00)
                  161      |      (0.000e+00, 0.000e+00)
                  162      |      (0.000e+00, 0.000e+00)
                  163      |      (0.000e+00, 0.000e+00)
            --------------------------------------------------


%-------------------------------------------------------------------------------------------------------%
                                         FEM Program Standard Output
%-------------------------------------------------------------------------------------------------------%

                                            Averaged Nodal Strain (no unit): 

              Nodal Index  |                     Strain (R, TH, Z, RZ) 
            --------------------------------------------------------------------------------------
                  000      |      (-3.549542e-02, -3.549542e-02, -7.591145e-02, 3.716351e-04)
                  001      |      (-3.566830e-02, -3.558186e-02, -7.214785e-02, 2.272699e-03)
                  002      |      (-3.917157e-02, -3.585615e-02, -6.913008e-02, -5.305740e-04)
                  003      |      (-3.835424e-02, -3.712057e-02, -7.768367e-02, -9.065642e-03)
                  004      |      (-3.376221e-02, -3.710217e-02, -7.969854e-02, -2.488729e-02)
                  005      |      (-8.495212e-03, -3.384556e-02, -7.020679e-02, 4.198007e-02)
                  006      |      (1.258964e-02, -2.614583e-02, -1.415758e-02, 6.464712e-02)
                  007      |      (8.864941e-03, -8.685980e-03, 2.154820e-03, -1.866186e-03)
                  008      |      (5.258523e-03, -2.820271e-03, -9.744898e-04, -5.377998e-03)
                  009      |      (1.219297e-03, -5.249327e-04, -1.669147e-04, 7.272607e-04)
                  010      |      (8.056407e-04, -9.594697e-05, -2.787610e-04, -1.057612e-03)
                  011      |      (-2.369186e-02, -2.369186e-02, -7.767117e-02, -1.508548e-03)
                  012      |      (-2.071313e-02, -2.282983e-02, -7.803713e-02, 2.802882e-03)
                  013      |      (-1.385383e-02, -1.934456e-02, -7.399332e-02, 1.546740e-02)
                  014      |      (-1.120541e-03, -1.554636e-02, -1.589799e-02, 5.095181e-02)
                  015      |      (4.092739e-03, -2.477028e-03, -7.307796e-04, -5.547040e-03)
                  016      |      (7.573036e-04, -8.466357e-05, -3.519878e-04, -1.032228e-03)
                  017      |      (-1.205348e-02, -1.205348e-02, -8.206121e-02, -5.291760e-04)
                  018      |      (-1.029231e-02, -1.117284e-02, -8.319229e-02, 4.409995e-03)
                  019      |      (-9.469535e-03, -1.037419e-02, -8.406022e-02, 8.594067e-03)
                  020      |      (-7.596453e-03, -9.784010e-03, -8.145623e-02, 2.201663e-02)
                  021      |      (2.346909e-03, -8.889892e-03, -7.410967e-02, 4.688691e-02)
                  022      |      (-3.293260e-03, -6.575990e-03, -6.032441e-02, 5.743049e-02)
                  023      |      (-1.079313e-02, -7.073965e-03, -2.123924e-02, 4.554857e-02)
                  024      |      (1.236666e-04, -4.848298e-03, 1.546188e-03, 1.092854e-02)
                  025      |      (3.530254e-03, -1.976592e-03, -6.827814e-04, -5.563178e-03)
                  026      |      (9.934981e-04, -4.369631e-04, -6.078097e-05, 1.865336e-04)
                  027      |      (6.912795e-04, -7.681017e-05, -3.366084e-04, -1.000662e-03)
                  028      |      (-3.056967e-03, -3.056967e-03, -8.269739e-02, -5.854994e-04)
                  029      |      (-8.001327e-04, -2.038589e-03, -8.084380e-02, 1.718064e-02)
                  030      |      (2.807756e-03, -7.931499e-04, -7.079790e-02, 4.586300e-02)
                  031      |      (-9.678000e-03, -2.214648e-03, -2.696912e-02, 4.908399e-02)
                  032      |      (2.129279e-03, -1.718879e-03, -7.295063e-04, -4.495082e-03)
                  033      |      (6.654469e-04, -6.416636e-05, -2.855935e-04, -9.769751e-04)
                  034      |      (3.686249e-03, 3.686249e-03, -8.111770e-02, 2.381143e-05)
                  035      |      (3.931161e-03, 3.808712e-03, -8.109387e-02, 1.035122e-02)
                  036      |      (4.453789e-03, 3.940481e-03, -7.915171e-02, 2.093585e-02)
                  037      |      (3.821994e-03, 4.052029e-03, -7.262156e-02, 3.483014e-02)
                  038      |      (2.225927e-03, 3.884547e-03, -6.225691e-02, 5.223163e-02)
                  039      |      (-2.393786e-03, 3.002534e-03, -4.691104e-02, 5.621498e-02)
                  040      |      (-6.974610e-03, 1.430336e-03, -2.918288e-02, 4.929900e-02)
                  041      |      (-3.165193e-03, -1.974999e-03, 4.443205e-04, 1.434334e-02)
                  042      |      (1.067570e-03, -1.370984e-03, -5.237729e-04, -3.772644e-03)
                  043      |      (7.396643e-04, -3.570042e-04, -4.404056e-05, 4.350297e-04)
                  044      |      (6.350766e-04, -5.285098e-05, -2.707967e-04, -9.496481e-04)
                  045      |      (7.741577e-03, 7.741577e-03, -7.645077e-02, 4.690017e-04)
                  046      |      (7.273101e-03, 7.496534e-03, -7.216250e-02, 2.280405e-02)
                  047      |      (3.291087e-03, 6.532459e-03, -5.663644e-02, 4.678706e-02)
                  048      |      (-6.046352e-03, 3.528620e-03, -3.058938e-02, 4.818478e-02)
                  049      |      (4.557294e-05, -1.128198e-03, -4.615706e-04, -2.779370e-03)
                  050      |      (6.241273e-04, -4.015010e-05, -2.014840e-04, -9.336686e-04)
                  051      |      (1.007541e-02, 1.007541e-02, -7.076832e-02, 6.955317e-04)
                  052      |      (9.327017e-03, 9.701193e-03, -6.944385e-02, 1.187294e-02)
                  053      |      (8.938741e-03, 9.354410e-03, -6.599112e-02, 2.415098e-02)
                  054      |      (6.768508e-03, 8.885843e-03, -6.008168e-02, 3.357686e-02)
                  055      |      (3.900363e-03, 8.050026e-03, -5.112962e-02, 4.403908e-02)
                  056      |      (-3.051795e-04, 6.764836e-03, -4.063296e-02, 4.684406e-02)
                  057      |      (-5.080775e-03, 4.883359e-03, -2.968820e-02, 4.644167e-02)
                  058      |      (-3.937129e-03, -9.203657e-05, -1.922797e-03, 1.750737e-02)
                  059      |      (-7.754146e-04, -8.217098e-04, -2.616847e-04, -1.560021e-03)
                  060      |      (4.752691e-04, -2.846133e-04, 1.075475e-05, 4.876972e-04)
                  061      |      (6.149798e-04, -2.534165e-05, -2.597951e-04, -9.179116e-04)
                  062      |      (1.088827e-02, 1.088827e-02, -5.458300e-02, -3.988346e-05)
                  063      |      (9.493498e-03, 1.022641e-02, -5.119453e-02, 1.758272e-02)
                  064      |      (5.681234e-03, 8.855387e-03, -4.129796e-02, 3.017896e-02)
                  065      |      (-1.669865e-03, 6.571474e-03, -2.802163e-02, 3.573785e-02)
                  066      |      (-1.878379e-03, -2.671164e-04, -4.365518e-04, 8.164927e-04)
                  067      |      (5.310786e-04, -2.131618e-06, -1.550552e-04, -8.593929e-04)
                  068      |      (9.243849e-03, 9.243849e-03, -3.928178e-02, 6.895236e-04)
                  069      |      (8.659944e-03, 8.951879e-03, -3.873877e-02, 6.690196e-03)
                  070      |      (8.079378e-03, 8.667937e-03, -3.706003e-02, 1.299859e-02)
                  071      |      (6.740144e-03, 8.241205e-03, -3.471340e-02, 1.766669e-02)
                  072      |      (5.082789e-03, 7.695267e-03, -3.150175e-02, 2.284429e-02)
                  073      |      (3.412274e-03, 6.982461e-03, -2.844772e-02, 2.629326e-02)
                  074      |      (5.841987e-04, 6.080815e-03, -2.523932e-02, 2.980742e-02)
                  075      |      (-2.567514e-03, 2.080077e-03, -5.130961e-03, 1.684883e-02)
                  076      |      (-2.475652e-03, 2.831130e-04, -7.073981e-04, 3.475827e-03)
                  077      |      (-1.051658e-04, -1.036303e-04, 1.747825e-05, 9.068982e-04)
                  078      |      (4.939032e-04, 2.956147e-05, -1.765534e-04, -8.303227e-04)
                  079      |      (7.494089e-03, 7.494089e-03, -3.107673e-02, -1.250192e-04)
                  080      |      (6.794820e-03, 7.116271e-03, -2.966786e-02, 8.694972e-03)
                  081      |      (5.017958e-03, 6.524738e-03, -2.595232e-02, 1.515259e-02)
                  082      |      (1.500103e-03, 5.509446e-03, -2.058522e-02, 2.099635e-02)
                  083      |      (-2.249315e-03, 5.733178e-04, -1.080398e-03, 4.649138e-03)
                  084      |      (3.286759e-04, 3.417233e-05, -1.892400e-04, -7.221975e-04)
                  085      |      (5.871927e-03, 5.871927e-03, -2.292958e-02, 1.360913e-04)
                  086      |      (5.685099e-03, 5.778507e-03, -2.282772e-02, 3.181301e-03)
                  087      |      (5.418843e-03, 5.683909e-03, -2.225861e-02, 6.084305e-03)
                  088      |      (4.821842e-03, 5.487014e-03, -2.134251e-02, 8.591676e-03)
                  089      |      (4.279700e-03, 5.249466e-03, -2.009687e-02, 1.147868e-02)
                  090      |      (3.481648e-03, 4.978685e-03, -1.895460e-02, 1.368330e-02)
                  091      |      (1.922428e-03, 4.577567e-03, -1.764992e-02, 1.646809e-02)
                  092      |      (-9.101783e-04, 2.295027e-03, -6.146535e-03, 1.282706e-02)
                  093      |      (-1.976317e-03, 8.132064e-04, -1.560461e-03, 5.775794e-03)
                  094      |      (-3.941079e-04, 4.642933e-05, -3.165188e-05, 1.176845e-03)
                  095      |      (2.072272e-04, 4.814884e-05, -1.603718e-04, -6.494677e-04)
                  096      |      (4.621344e-03, 4.621344e-03, -1.872629e-02, 1.331244e-04)
                  097      |      (4.379029e-03, 4.500363e-03, -1.820839e-02, 4.558896e-03)
                  098      |      (3.678830e-03, 4.273175e-03, -1.678482e-02, 8.270574e-03)
                  099      |      (1.998848e-03, 3.839069e-03, -1.439359e-02, 1.208663e-02)
                  100      |      (-1.520880e-03, 9.099785e-04, -1.943132e-03, 6.036218e-03)
                  101      |      (1.052381e-05, 4.220451e-05, -1.960689e-04, -5.124681e-04)
                  102      |      (3.502354e-03, 3.502354e-03, -1.249655e-02, 5.624961e-04)
                  103      |      (3.440976e-03, 3.471663e-03, -1.249970e-02, 1.733391e-03)
                  104      |      (3.332308e-03, 3.439184e-03, -1.231114e-02, 3.233108e-03)
                  105      |      (3.125256e-03, 3.364792e-03, -1.198733e-02, 4.689463e-03)
                  106      |      (2.904919e-03, 3.280410e-03, -1.150531e-02, 6.153932e-03)
                  107      |      (2.615448e-03, 3.173674e-03, -1.124934e-02, 7.433035e-03)
                  108      |      (1.946880e-03, 3.016279e-03, -1.089502e-02, 8.916914e-03)
                  109      |      (6.267235e-05, 1.896716e-03, -5.547132e-03, 9.028756e-03)
                  110      |      (-1.079366e-03, 9.458950e-04, -2.268275e-03, 6.208900e-03)
                  111      |      (-4.674181e-04, 1.568883e-04, -2.766142e-04, 1.634779e-03)
                  112      |      (-1.580071e-04, 4.919768e-05, 3.660496e-05, -4.021762e-04)
                  113      |      (1.301834e-03, 1.301834e-03, -5.532953e-03, -3.227832e-04)
                  114      |      (1.276438e-03, 1.277492e-03, -5.460366e-03, 4.279327e-04)
                  115      |      (1.200409e-03, 1.256642e-03, -5.261392e-03, 9.028570e-04)
                  116      |      (1.179941e-03, 1.248453e-03, -4.945634e-03, 1.712352e-03)
                  117      |      (-2.247043e-04, 7.861140e-04, -2.160292e-03, 2.639305e-03)
                  118      |      (-3.648320e-04, 1.623932e-05, -2.783613e-04, -1.794533e-04)
                  119      |      (3.684533e-04, 3.684533e-04, -1.164022e-03, 2.653826e-04)
                  120      |      (3.772303e-04, 3.728421e-04, -1.189220e-03, 1.977690e-04)
                  121      |      (3.709222e-04, 3.761674e-04, -1.202351e-03, 2.993561e-04)
                  122      |      (3.765645e-04, 3.745260e-04, -1.242799e-03, 4.166237e-04)
                  123      |      (3.785718e-04, 3.757097e-04, -1.272043e-03, 5.438477e-04)
                  124      |      (3.867075e-04, 3.768540e-04, -1.330301e-03, 7.043247e-04)
                  125      |      (2.899816e-04, 3.579620e-04, -1.379325e-03, 5.524540e-04)
                  126      |      (2.273067e-04, 3.031731e-04, -1.577715e-03, 1.029304e-03)
                  127      |      (2.217856e-04, 2.677009e-04, -1.776240e-03, 1.415562e-03)
                  128      |      (-1.274794e-04, 1.359270e-04, -8.064392e-04, 7.378191e-04)
                  129      |      (-4.103121e-04, 5.421533e-06, -5.710033e-04, 2.432470e-04)
                  130      |      (2.060009e-04, 2.060009e-04, -1.498752e-03, 5.766730e-05)
                  131      |      (2.008626e-04, 2.084843e-04, -1.487658e-03, 6.567311e-05)
                  132      |      (1.863544e-04, 2.025458e-04, -1.466630e-03, 1.056648e-04)
                  133      |      (1.486075e-04, 1.912517e-04, -1.432361e-03, 1.285033e-04)
                  134      |      (1.011299e-04, 1.417461e-04, -1.221729e-03, 5.092224e-04)
                  135      |      (-2.141354e-04, 1.640292e-06, -6.677740e-04, 3.364118e-05)
                  136      |      (5.979137e-05, 5.979137e-05, -1.013979e-03, -3.961943e-05)
                  137      |      (5.666000e-05, 5.822559e-05, -1.014077e-03, 2.324880e-07)
                  138      |      (6.156941e-05, 5.694596e-05, -1.015366e-03, 1.669003e-05)
                  139      |      (6.232046e-05, 5.959440e-05, -1.017416e-03, 2.880782e-05)
                  140      |      (6.893851e-05, 5.974152e-05, -1.020493e-03, 5.058166e-05)
                  141      |      (7.271896e-05, 6.296914e-05, -1.025675e-03, 6.251050e-05)
                  142      |      (9.908046e-05, 6.765710e-05, -1.031481e-03, 1.180779e-04)
                  143      |      (8.061775e-05, 8.629609e-05, -1.028074e-03, 1.461181e-04)
                  144      |      (3.563403e-06, 7.095078e-05, -9.924727e-04, 1.714274e-04)
                  145      |      (-3.483880e-05, 2.351495e-05, -8.830561e-04, 1.453801e-04)
                  146      |      (-5.113990e-05, 5.335748e-08, -8.628847e-04, 1.347947e-05)
                  147      |      (3.920097e-05, 3.920097e-05, -1.008191e-03, -1.713366e-05)
                  148      |      (3.857669e-05, 3.766169e-05, -1.008440e-03, 1.087922e-05)
                  149      |      (3.704899e-05, 3.746677e-05, -1.007494e-03, 2.574941e-05)
                  150      |      (4.225998e-05, 3.739602e-05, -1.004947e-03, 3.843228e-05)
                  151      |      (-3.165369e-06, 2.848059e-05, -9.609635e-04, 7.794275e-05)
                  152      |      (-2.202531e-05, 1.092443e-06, -8.644239e-04, -6.906852e-06)
                  153      |      (4.823086e-14, 1.205987e-14, -9.159405e-04, 1.386446e-14)
                  154      |      (-3.215391e-14, -8.039930e-15, -9.162704e-04, 2.807062e-06)
                  155      |      (2.411541e-14, 4.318634e-08, -9.155595e-04, 5.522235e-06)
                  156      |      (-3.557538e-20, -5.758178e-08, -9.149950e-04, 8.201189e-06)
                  157      |      (-2.907024e-15, 9.580904e-08, -9.134909e-04, 1.066577e-05)
                  158      |      (3.876006e-15, -7.016361e-08, -9.126979e-04, 1.282171e-05)
                  159      |      (-2.907017e-15, 5.611898e-07, -9.112106e-04, 1.467951e-05)
                  160      |      (-2.371692e-20, -6.780895e-07, -9.192258e-04, 2.504680e-05)
                  161      |      (-4.150461e-20, 1.963758e-07, -9.291106e-04, 2.492966e-05)
                  162      |      (-2.710505e-20, 4.162550e-07, -8.937059e-04, 1.738226e-05)
                  163      |      (-1.355253e-20, -6.243826e-07, -8.984382e-04, 8.830827e-17)
            --------------------------------------------------------------------------------------


%-------------------------------------------------------------------------------------------------------%
                                         FEM Program Standard Output
%-------------------------------------------------------------------------------------------------------%

                                            Averaged Nodal Stress (psi.): 

              Nodal Index  |                     Stress (R, TH, Z, RZ) 
            --------------------------------------------------------------------------------------
                  000      |      (-3.519285e+03, -3.519285e+03, -5.203287e+03, 7.742397e+00)
                  001      |      (-3.477818e+03, -3.474217e+03, -4.997799e+03, 4.734790e+01)
                  002      |      (-3.634340e+03, -3.496198e+03, -4.882611e+03, -1.105362e+01)
                  003      |      (-3.725294e+03, -3.673892e+03, -5.364021e+03, -1.888675e+02)
                  004      |      (-3.497911e+03, -3.637076e+03, -5.411924e+03, -5.184852e+02)
                  005      |      (-1.917128e+03, -2.973392e+03, -4.488444e+03, 8.745847e+02)
                  006      |      (1.396550e+02, -1.474323e+03, -9.748127e+02, 1.346815e+03)
                  007      |      (4.017862e+02, -3.295022e+02, 1.221978e+02, -3.887888e+01)
                  008      |      (2.394352e+02, -9.718126e+01, -2.027371e+01, -1.120416e+02)
                  009      |      (5.812976e+01, -1.454650e+01, 3.709173e-01, 1.515126e+01)
                  010      |      (3.955354e+01, 1.987386e+00, -5.629864e+00, -2.203359e+01)
                  011      |      (-2.724034e+03, -2.724034e+03, -4.973172e+03, -3.142809e+01)
                  012      |      (-2.551659e+03, -2.639855e+03, -4.940159e+03, 5.839338e+01)
                  013      |      (-2.066017e+03, -2.294797e+03, -4.571829e+03, 3.222374e+02)
                  014      |      (-4.989795e+02, -1.100055e+03, -1.114707e+03, 1.061496e+03)
                  015      |      (1.828215e+02, -9.091880e+01, -1.815844e+01, -1.155633e+02)
                  016      |      (3.600782e+01, 9.258559e-01, -1.021265e+01, -2.150475e+01)
                  017      |      (-1.976786e+03, -1.976786e+03, -4.893775e+03, -1.102450e+01)
                  018      |      (-1.882422e+03, -1.919111e+03, -4.919921e+03, 9.187489e+01)
                  019      |      (-1.837674e+03, -1.875368e+03, -4.945620e+03, 1.790431e+02)
                  020      |      (-1.689251e+03, -1.780399e+03, -4.766741e+03, 4.586799e+02)
                  021      |      (-1.022388e+03, -1.490588e+03, -4.208079e+03, 9.768106e+02)
                  022      |      (-1.112131e+03, -1.248911e+03, -3.488429e+03, 1.196469e+03)
                  023      |      (-9.928571e+02, -8.378920e+02, -1.428112e+03, 9.489285e+02)
                  024      |      (-3.899227e+01, -2.461574e+02, 2.027944e+01, 2.276780e+02)
                  025      |      (1.591895e+02, -7.026241e+01, -1.635365e+01, -1.158995e+02)
                  026      |      (4.828122e+01, -1.132132e+01, 4.352932e+00, 3.886117e+00)
                  027      |      (3.266249e+01, 6.587562e-01, -1.016617e+01, -2.084712e+01)
                  028      |      (-1.360864e+03, -1.360864e+03, -4.679215e+03, -1.219790e+01)
                  029      |      (-1.195596e+03, -1.247199e+03, -4.530749e+03, 3.579299e+02)
                  030      |      (-8.383337e+02, -9.883714e+02, -3.905236e+03, 9.554792e+02)
                  031      |      (-9.429968e+02, -6.320238e+02, -1.663460e+03, 1.022583e+03)
                  032      |      (8.428791e+01, -7.605201e+01, -3.482813e+01, -9.364755e+01)
                  033      |      (3.211150e+01, 1.710943e+00, -7.515189e+00, -2.035365e+01)
                  034      |      (-8.706451e+02, -8.706451e+02, -4.404143e+03, 4.960715e-01)
                  035      |      (-8.550072e+02, -8.601092e+02, -4.397717e+03, 2.156504e+02)
                  036      |      (-7.971677e+02, -8.185555e+02, -4.280730e+03, 4.361636e+02)
                  037      |      (-7.400216e+02, -7.304368e+02, -3.925170e+03, 7.256280e+02)
                  038      |      (-6.870647e+02, -6.179556e+02, -3.373850e+03, 1.088159e+03)
                  039      |      (-7.428284e+02, -5.179818e+02, -2.597714e+03, 1.171145e+03)
                  040      |      (-7.729303e+02, -4.227242e+02, -1.698275e+03, 1.027063e+03)
                  041      |      (-1.971035e+02, -1.475121e+02, -4.670708e+01, 2.988196e+02)
                  042      |      (3.299338e+01, -6.861303e+01, -3.331258e+01, -7.859675e+01)
                  043      |      (3.552239e+01, -1.017213e+01, 2.868025e+00, 9.063118e+00)
                  044      |      (3.078693e+01, 2.123278e+00, -6.957792e+00, -1.978433e+01)
                  045      |      (-5.242068e+02, -5.242068e+02, -4.032221e+03, 9.770870e+00)
                  046      |      (-4.940773e+02, -4.847675e+02, -3.803894e+03, 4.750844e+02)
                  047      |      (-5.130505e+02, -3.779934e+02, -3.010031e+03, 9.747303e+02)
                  048      |      (-7.117523e+02, -3.127951e+02, -1.734378e+03, 1.003850e+03)
                  049      |      (-1.954828e+01, -6.845539e+01, -4.067926e+01, -5.790354e+01)
                  050      |      (3.131771e+01, 3.639485e+00, -3.082763e+00, -1.945143e+01)
                  051      |      (-2.832118e+02, -2.832118e+02, -3.651701e+03, 1.449024e+01)
                  052      |      (-3.115915e+02, -2.960008e+02, -3.593711e+03, 2.473528e+02)
                  053      |      (-2.900243e+02, -2.727048e+02, -3.412102e+03, 5.031454e+02)
                  054      |      (-3.350250e+02, -2.468027e+02, -3.120449e+03, 6.995178e+02)
                  055      |      (-3.816409e+02, -2.087382e+02, -2.674557e+03, 9.174808e+02)
