 TITLE ="GEORGIA TECH TEST PIT GRID (LINEAR ELASTIC/ANISOTROPIC RUN)                     "
 VARIABLES = "R","Z","DISP_R","DISP_Z","EPSR","EPSTH","EPSZ","EPSRZ","SIGMAR","SIGMATH","SIGMAZ","SIGMARZ"
 ZONE T="GEOMETRY & DISP", N=  383, E=  112, F=FEPOINT, ET=QUADRILATERAL
 32.54999924 44.50000000  0.00195464 -0.01009101    -0.0000843     0.0000601    -0.0001035     0.0001780    -1.7229605    -0.9910671    -1.8204516     0.4512888
 52.54999924 44.50000000  0.00075517 -0.00773709    -0.0000404     0.0000144    -0.0000708     0.0000206    -1.1865769    -0.9088940    -1.3406985     0.0522256
 77.55000305 44.50000000  0.00000000 -0.00710473    -0.0000216     0.0000000    -0.0000679    -0.0000029    -1.0171616    -0.9077785    -1.2522847    -0.0074357
  0.00000000 47.00000000  0.00000000 -0.02171522     0.0004976     0.0004976    -0.0010827     0.0000020     1.6356917     1.6356917    -6.3772613     0.0051597
  0.69999999 47.00000000  0.00034635 -0.02169988     0.0004920     0.0004948    -0.0010795     0.0000932     1.5540907     1.5682549    -6.4146774     0.2362718
  1.39999998 47.00000000  0.00068879 -0.02165669     0.0004862     0.0004920    -0.0010689     0.0001869     1.5451130     1.5746625    -6.3401058     0.4737369
  2.97499990 47.00000000  0.00142281 -0.02144531     0.0004462     0.0004783    -0.0010413     0.0003919     1.0765516     1.2392848    -6.4661737     0.9935447
  4.55000019 47.00000000  0.00209420 -0.02109364     0.0003924     0.0004603    -0.0009837     0.0005739     0.6601487     1.0044707    -6.3175110     1.4550032
  7.05000019 47.00000000  0.00289877 -0.02023776     0.0002653     0.0004112    -0.0008455     0.0007691    -0.3687746     0.3707175    -6.0017375     1.9498181
  9.55000019 47.00000000  0.00342089 -0.01915408     0.0001357     0.0003582    -0.0006960     0.0008844    -1.3614319    -0.2333108    -5.5791507     2.2421899
 13.55000019 47.00000000  0.00366522 -0.01712431     0.0000031     0.0002705    -0.0004485     0.0007826    -1.7585231    -0.4024326    -4.0481914     1.9841987
 17.54999924 47.00000000  0.00344538 -0.01517760    -0.0001079     0.0001963    -0.0002764     0.0006396    -2.4536808    -0.9111900    -3.3084426     1.6215310
 25.04999924 47.00000000  0.00267247 -0.01230660    -0.0001033     0.0001067    -0.0001345     0.0003590    -1.8545345    -0.7895732    -2.0127990     0.9102364
 32.54999924 47.00000000  0.00189533 -0.01032199    -0.0000950     0.0000582    -0.0000815     0.0001593    -1.6818675    -0.9046715    -1.6132164     0.4039351
 42.54999924 47.00000000  0.00115614 -0.00876704    -0.0000617     0.0000272    -0.0000611     0.0000727    -1.2816947    -0.8312936    -1.2787627     0.1844424
 52.54999924 47.00000000  0.00066228 -0.00790230    -0.0000362     0.0000126    -0.0000607     0.0000086    -1.0386114    -0.7910376    -1.1626503     0.0217542
 65.05000305 47.00000000  0.00027594 -0.00740273    -0.0000265     0.0000042    -0.0000594     0.0000053    -0.9623067    -0.8064685    -1.1291490     0.0133375
 77.55000305 47.00000000  0.00000000 -0.00726497    -0.0000177     0.0000000    -0.0000597    -0.0000035    -0.8743389    -0.7847930    -1.0876436    -0.0087496
  0.00000000 48.50000000  0.00000000 -0.02362738     0.0006646     0.0006646    -0.0014796    -0.0000011     1.8441877     1.8441877    -9.0286378    -0.0028010
  1.39999998 48.50000000  0.00091535 -0.02353679     0.0006536     0.0006538    -0.0014553     0.0003263     1.8138101     1.8150213    -8.8799977     0.8272608
  4.55000019 48.50000000  0.00270917 -0.02275839     0.0004753     0.0005954    -0.0012399     0.0009303     0.6944098     1.3036095    -8.0026414     2.3586362
  9.55000019 48.50000000  0.00413248 -0.02022889     0.0000739     0.0004327    -0.0007198     0.0011741    -1.7878959     0.0316759    -5.8126289     2.9768728
 17.54999924 48.50000000  0.00371916 -0.01557436    -0.0001507     0.0002119    -0.0002448     0.0006733    -2.6261567    -0.7874216    -3.1034082     1.7070134
 32.54999924 48.50000000  0.00181829 -0.01043561    -0.0000979     0.0000559    -0.0000697     0.0001378    -1.6302173    -0.8504922    -1.4874129     0.3494944
 52.54999924 48.50000000  0.00058637 -0.00798849    -0.0000341     0.0000112    -0.0000549    -0.0000006    -0.9620035    -0.7327342    -1.0678641    -0.0015658
 77.55000305 48.50000000  0.00000000 -0.00735071    -0.0000157     0.0000000    -0.0000551    -0.0000034    -0.7983959    -0.7185924    -0.9980850    -0.0085993
  0.00000000 50.00000000  0.00000000 -0.02615415     0.0009446     0.0009446    -0.0011602     0.0000020     4.8854106     4.8854106   -10.0771781     0.0148485
  0.69999999 50.00000000  0.00065565 -0.02612059     0.0009287     0.0009366    -0.0011576     0.0001531     4.7147281     4.7531307   -10.2368791     0.6609299
  1.39999998 50.00000000  0.00130013 -0.02602274     0.0009120     0.0009287    -0.0011402     0.0003043     4.6250683     4.7050549    -9.9775228     1.2683641
  2.97499990 50.00000000  0.00261779 -0.02555672     0.0007618     0.0008799    -0.0010504     0.0005860     3.6189157     4.1872888    -9.6619329     2.5094323
  4.55000019 50.00000000  0.00369993 -0.02481325     0.0005779     0.0008132    -0.0009276     0.0008355     2.4227923     3.5551779    -8.9603351     3.5943056
  7.05000019 50.00000000  0.00472219 -0.02318832     0.0002743     0.0006698    -0.0006952     0.0009125     0.5273758     2.4309770    -7.4408236     3.8437799
  9.55000019 50.00000000  0.00507147 -0.02131360    -0.0000186     0.0005310    -0.0004652     0.0009144    -1.2123297     1.4330837    -5.9967431     3.9395433
 13.55000019 50.00000000  0.00471098 -0.01839569    -0.0001380     0.0003477    -0.0002628     0.0006548    -1.7336822     0.6036677    -3.9441913     2.7163107
 17.54999924 50.00000000  0.00396786 -0.01591206    -0.0002095     0.0002261    -0.0001423     0.0004243    -2.0752432     0.0210738    -2.9432031     1.7971527
 25.04999924 50.00000000  0.00270889 -0.01262599    -0.0001504     0.0001081    -0.0000607     0.0002144    -1.4308306    -0.1863536    -1.6576525     0.9128411
 32.54999924 50.00000000  0.00171152 -0.01053123    -0.0001004     0.0000526    -0.0000447     0.0000678    -1.0903372    -0.3541558    -1.3471449     0.2587743
 42.54999924 50.00000000  0.00098336 -0.00892618    -0.0000604     0.0000231    -0.0000349     0.0000335    -0.7629180    -0.3608452    -1.0581410     0.1516557
 52.54999924 50.00000000  0.00050298 -0.00806710    -0.0000312     0.0000096    -0.0000369    -0.0000058    -0.5597294    -0.3635657    -0.9730320    -0.0382665
 65.05000305 50.00000000  0.00021023 -0.00756833    -0.0000201     0.0000032    -0.0000372     0.0000010    -0.4835637    -0.3711732    -0.9439705     0.0074107
 77.55000305 50.00000000  0.00000000 -0.00743033    -0.0000135     0.0000000    -0.0000370    -0.0000034    -0.4338813    -0.3688203    -0.9105442    -0.0250039
  0.00000000 50.09999847  0.00000000 -0.02619743     0.0009407     0.0009407    -0.0004345     0.0000002     4.9462349     4.9462349   -10.7234613     0.0023307
  1.39999998 50.09999847  0.00129082 -0.02606505     0.0009053     0.0009220    -0.0004252     0.0001067     4.7562617     4.8324972   -10.5353682     1.3024187
  4.55000019 50.09999847  0.00367268 -0.02484889     0.0005717     0.0008072    -0.0003574     0.0003136     2.9726516     4.0452241    -9.3230403     3.8294722
  9.55000019 50.09999847  0.00502591 -0.02133397    -0.0000201     0.0005263    -0.0002035     0.0003400    -0.1724131     2.3166252    -6.1411641     4.1524235
 17.54999924 50.09999847  0.00392855 -0.01591996    -0.0002075     0.0002238    -0.0000788     0.0001495    -1.1634734     0.8015045    -2.9135477     1.8258208
 32.54999924 50.09999847  0.00169342 -0.01053437    -0.0000993     0.0000520    -0.0000313     0.0000178    -0.5953379     0.0941192    -1.3204043     0.2172265
 52.54999924 50.09999847  0.00049734 -0.00806949    -0.0000308     0.0000095    -0.0000238    -0.0000049    -0.2337943    -0.0502675    -0.9596866    -0.0603698
 77.55000305 50.09999847  0.00000000 -0.00743262    -0.0000134     0.0000000    -0.0000229    -0.0000034    -0.1429786    -0.0821578    -0.8994221    -0.0413077
  0.00000000 50.20000076  0.00000000 -0.02624105     0.0009369     0.0009369    -0.0004410    -0.0000017     4.9019071     4.9019071   -10.9887759    -0.0205862
  0.69999999 50.20000076  0.00064835 -0.02620833     0.0009155     0.0009262    -0.0004406     0.0000572     4.7719395     4.8207562   -11.0705040     0.6985722
  1.39999998 50.20000076  0.00128170 -0.02610778     0.0008986     0.0009155    -0.0004286     0.0001145     4.7022155     4.7790781   -10.7013236     1.3983386
  2.97499990 50.20000076  0.00258402 -0.02563699     0.0007506     0.0008686    -0.0004036     0.0002225     3.8991939     4.4368606   -10.3450002     2.7165984
  4.55000019 50.20000076  0.00364594 -0.02488473     0.0005656     0.0008013    -0.0003596     0.0003230     2.9255324     3.9993137    -9.4423031     3.9441594
