 TITLE ="GEORGIA TECH TEST PIT GRID (LINEAR ELASTIC/ISOTROPIC RUN)                       "
 VARIABLES = "R","Z","DISP_R","DISP_Z","EPSR","EPSTH","EPSZ","EPSRZ","SIGMAR","SIGMATH","SIGMAZ","SIGMARZ"
 ZONE T="GEOMETRY & DISP", N=  383, E=  112, F=FEPOINT, ET=QUADRILATERAL
  9.55000019 44.50000000  0.00190178 -0.01669969     0.0001098     0.0001991    -0.0005067     0.0004521    -1.4493533    -0.9963089    -4.5756460     1.1462680
 17.54999924 44.50000000  0.00227687 -0.01399351    -0.0000135     0.0001297    -0.0002859     0.0003919    -1.7898979    -1.0633481    -3.1709658     0.9936186
 32.54999924 44.50000000  0.00170246 -0.01016762    -0.0000569     0.0000523    -0.0001214     0.0001634    -1.5655775    -1.0119257    -1.8924829     0.4143537
 52.54999924 44.50000000  0.00076565 -0.00781784    -0.0000389     0.0000146    -0.0000736     0.0000325    -1.1899120    -0.9187888    -1.3656385     0.0824411
 77.55000305 44.50000000  0.00000000 -0.00711171    -0.0000240     0.0000000    -0.0000658    -0.0000017    -1.0324887    -0.9108468    -1.2446284    -0.0044054
  0.00000000 47.00000000  0.00000000 -0.02049455     0.0003127     0.0003127    -0.0008441     0.0000018    -0.6329922    -0.6329922    -6.4989359     0.0046216
  0.69999999 47.00000000  0.00021762 -0.02047785     0.0003091     0.0003109    -0.0008420     0.0000650    -0.6848313    -0.6756778    -6.5217735     0.1648822
  1.39999998 47.00000000  0.00043271 -0.02043029     0.0003076     0.0003091    -0.0008339     0.0001339    -0.6435518    -0.6359287    -6.4316430     0.3396052
  2.97499990 47.00000000  0.00089832 -0.02019813     0.0002816     0.0003020    -0.0008048     0.0002692    -0.8158791    -0.7125012    -6.3243474     0.6824293
  4.55000019 47.00000000  0.00131965 -0.01982418     0.0002484     0.0002900    -0.0007545     0.0003987    -0.9310586    -0.7200715    -6.0164931     1.0108328
  7.05000019 47.00000000  0.00184597 -0.01899250     0.0001777     0.0002618    -0.0006473     0.0004983    -1.2064541    -0.7796026    -5.3895518     1.2634912
  9.55000019 47.00000000  0.00220795 -0.01800162     0.0001036     0.0002312    -0.0005430     0.0005739    -1.5862289    -0.9390075    -4.8644986     1.4549921
 13.55000019 47.00000000  0.00245441 -0.01627487     0.0000280     0.0001811    -0.0003800     0.0005179    -1.5904752    -0.8141272    -3.6595706     1.3131564
 17.54999924 47.00000000  0.00243221 -0.01468462    -0.0000380     0.0001386    -0.0002710     0.0004384    -1.9202641    -1.0249086    -3.1015927     1.1114991
 25.04999924 47.00000000  0.00209753 -0.01222615    -0.0000524     0.0000837    -0.0001573     0.0002837    -1.5437335    -0.8534121    -2.0758615     0.7191884
 32.54999924 47.00000000  0.00164614 -0.01044866    -0.0000630     0.0000506    -0.0001040     0.0001577    -1.5005195    -0.9244895    -1.7082409     0.3998917
 42.54999924 47.00000000  0.00111633 -0.00891112    -0.0000479     0.0000262    -0.0000734     0.0000829    -1.2065617    -0.8307696    -1.3359799     0.2100942
 52.54999924 47.00000000  0.00068864 -0.00798899    -0.0000361     0.0000131    -0.0000631     0.0000254    -1.0567483    -0.8070198    -1.1933745     0.0642826
 65.05000305 47.00000000  0.00030006 -0.00743437    -0.0000275     0.0000046    -0.0000585     0.0000109    -0.9652922    -0.8022251    -1.1221365     0.0275533
 77.55000305 47.00000000  0.00000000 -0.00726625    -0.0000205     0.0000000    -0.0000575    -0.0000020    -0.8946079    -0.7908391    -1.0824899    -0.0050999
  0.00000000 48.50000000  0.00000000 -0.02186034     0.0003619     0.0003619    -0.0009754    -0.0000019    -0.7169195    -0.7169195    -7.4980194    -0.0047046
  1.39999998 48.50000000  0.00049954 -0.02177370     0.0003552     0.0003568    -0.0009599     0.0001732    -0.7134536    -0.7051694    -7.3820388     0.4391908
  4.55000019 48.50000000  0.00150433 -0.02102502     0.0002749     0.0003306    -0.0008448     0.0005070    -1.0329538    -0.7502247    -6.7103296     1.2853766
  9.55000019 48.50000000  0.00242635 -0.01883608     0.0000894     0.0002541    -0.0005615     0.0006663    -1.7573224    -0.9225482    -5.0581183     1.6893321
 17.54999924 48.50000000  0.00251873 -0.01508315    -0.0000555     0.0001435    -0.0002564     0.0004560    -1.9899901    -0.9806721    -3.0087671     1.1560864
