1776.3
1655.3
3705.9
1434.6
2340.2
2502
1615.6
1264
1667.5
994.46
1310.3
1432.3
1363.4
1690.9
1464.8
1628.5
2400.9
1193
1599.2
1516.3
1941.3
2036.3
3712.6
2256.3
1926.6
3322.3
2859.8
2200.2
1411.8
2314.8
1365.9
3121.4
1489.5
1978.7
1359.8
1644.9
1265
2420.1
5322.2
5357.6
